Sun Jan 12 01:14:35 CET 2014: Problem Count: 40
Sun Jan 12 01:14:35 CET 2014: CandidatesCount: 50
Sun Jan 12 01:14:35 CET 2014: Max Cycles: 500
Sun Jan 12 01:14:51 CET 2014: 41: No solution found.
Sun Jan 12 01:14:52 CET 2014: 42: finished (550ms, 500cycles)
Sun Jan 12 01:14:52 CET 2014: 42: No solution found.
Sun Jan 12 01:14:52 CET 2014: 43: finished (432ms, 500cycles)
Sun Jan 12 01:14:52 CET 2014: 43: No solution found.
Sun Jan 12 01:14:53 CET 2014: 44: finished (530ms, 500cycles)
Sun Jan 12 01:14:53 CET 2014: 44: No solution found.
Sun Jan 12 01:14:53 CET 2014: 45: finished (317ms, 500cycles)
Sun Jan 12 01:14:53 CET 2014: 45: No solution found.
Sun Jan 12 01:14:54 CET 2014: 46: finished (351ms, 500cycles)
Sun Jan 12 01:14:54 CET 2014: 46: No solution found.
Sun Jan 12 01:14:54 CET 2014: 47: finished (425ms, 500cycles)
Sun Jan 12 01:14:54 CET 2014: 47: No solution found.
Sun Jan 12 01:14:55 CET 2014: 48: finished (466ms, 500cycles)
Sun Jan 12 01:14:55 CET 2014: 48: No solution found.
Sun Jan 12 01:14:55 CET 2014: 49: finished (403ms, 500cycles)
Sun Jan 12 01:14:55 CET 2014: 49: No solution found.
Sun Jan 12 01:14:55 CET 2014: 50: finished (408ms, 500cycles)
Sun Jan 12 01:14:55 CET 2014: 50: No solution found.
Sun Jan 12 01:14:56 CET 2014: 51: finished (458ms, 500cycles)
Sun Jan 12 01:14:56 CET 2014: 51: No solution found.
Sun Jan 12 01:14:56 CET 2014: 52: finished (421ms, 500cycles)
Sun Jan 12 01:14:56 CET 2014: 52: No solution found.
Sun Jan 12 01:14:57 CET 2014: 53: finished (319ms, 500cycles)
Sun Jan 12 01:14:57 CET 2014: 53: No solution found.
Sun Jan 12 01:14:57 CET 2014: 54: finished (415ms, 500cycles)
Sun Jan 12 01:14:57 CET 2014: 54: No solution found.
Sun Jan 12 01:14:57 CET 2014: 55: finished (331ms, 500cycles)
Sun Jan 12 01:14:57 CET 2014: 55: No solution found.
Sun Jan 12 01:14:58 CET 2014: 56: finished (439ms, 500cycles)
Sun Jan 12 01:14:58 CET 2014: 56: No solution found.
Sun Jan 12 01:14:58 CET 2014: 57: finished (325ms, 500cycles)
Sun Jan 12 01:14:58 CET 2014: 57: No solution found.
Sun Jan 12 01:14:58 CET 2014: 58: finished (345ms, 500cycles)
Sun Jan 12 01:14:58 CET 2014: 58: No solution found.
Sun Jan 12 01:14:59 CET 2014: 59: finished (482ms, 500cycles)
Sun Jan 12 01:14:59 CET 2014: 59: No solution found.
Sun Jan 12 01:14:59 CET 2014: 60: finished (344ms, 500cycles)
Sun Jan 12 01:14:59 CET 2014: 60: No solution found.
Sun Jan 12 01:15:00 CET 2014: 61: finished (421ms, 500cycles)
Sun Jan 12 01:15:00 CET 2014: 61: No solution found.
Sun Jan 12 01:15:00 CET 2014: 62: finished (450ms, 500cycles)
Sun Jan 12 01:15:00 CET 2014: 62: No solution found.
Sun Jan 12 01:15:01 CET 2014: 63: finished (410ms, 500cycles)
Sun Jan 12 01:15:01 CET 2014: 63: No solution found.
Sun Jan 12 01:15:01 CET 2014: 64: finished (394ms, 500cycles)
Sun Jan 12 01:15:01 CET 2014: 64: No solution found.
Sun Jan 12 01:15:01 CET 2014: 65: finished (347ms, 500cycles)
Sun Jan 12 01:15:01 CET 2014: 65: No solution found.
Sun Jan 12 01:15:02 CET 2014: 66: finished (494ms, 500cycles)
Sun Jan 12 01:15:02 CET 2014: 66: No solution found.
Sun Jan 12 01:15:02 CET 2014: 67: finished (440ms, 500cycles)
Sun Jan 12 01:15:02 CET 2014: 67: No solution found.
Sun Jan 12 01:15:03 CET 2014: 68: finished (423ms, 500cycles)
Sun Jan 12 01:15:03 CET 2014: 68: No solution found.
Sun Jan 12 01:15:03 CET 2014: 69: finished (325ms, 500cycles)
Sun Jan 12 01:15:03 CET 2014: 69: No solution found.
Sun Jan 12 01:15:03 CET 2014: 70: finished (472ms, 500cycles)
Sun Jan 12 01:15:03 CET 2014: 70: No solution found.
Sun Jan 12 01:15:04 CET 2014: 71: finished (411ms, 500cycles)
Sun Jan 12 01:15:04 CET 2014: 71: No solution found.
Sun Jan 12 01:15:04 CET 2014: 72: finished (432ms, 500cycles)
Sun Jan 12 01:15:04 CET 2014: 72: No solution found.
Sun Jan 12 01:15:05 CET 2014: 73: finished (355ms, 500cycles)
Sun Jan 12 01:15:05 CET 2014: 73: No solution found.
Sun Jan 12 01:15:05 CET 2014: 74: finished (337ms, 500cycles)
Sun Jan 12 01:15:05 CET 2014: 74: No solution found.
Sun Jan 12 01:15:05 CET 2014: 75: finished (380ms, 500cycles)
Sun Jan 12 01:15:05 CET 2014: 75: No solution found.
Sun Jan 12 01:15:06 CET 2014: 76: finished (377ms, 500cycles)
Sun Jan 12 01:15:06 CET 2014: 76: No solution found.
Sun Jan 12 01:15:06 CET 2014: 77: finished (372ms, 500cycles)
Sun Jan 12 01:15:06 CET 2014: 77: No solution found.
Sun Jan 12 01:15:06 CET 2014: 78: finished (298ms, 500cycles)
Sun Jan 12 01:15:06 CET 2014: 78: No solution found.
Sun Jan 12 01:15:07 CET 2014: 79: finished (335ms, 500cycles)
Sun Jan 12 01:15:07 CET 2014: 79: No solution found.
Sun Jan 12 01:15:07 CET 2014: 80: finished (341ms, 500cycles)
Sun Jan 12 01:15:07 CET 2014: 80: No solution found.
Sun Jan 12 01:15:07 CET 2014: 81: finished (321ms, 500cycles)
Sun Jan 12 01:15:07 CET 2014: 81: No solution found.
Sun Jan 12 01:15:08 CET 2014: 82: finished (365ms, 500cycles)
Sun Jan 12 01:15:08 CET 2014: 82: No solution found.
Sun Jan 12 01:15:08 CET 2014: 83: finished (373ms, 500cycles)
Sun Jan 12 01:15:08 CET 2014: 83: No solution found.
Sun Jan 12 01:15:08 CET 2014: 84: finished (404ms, 500cycles)
Sun Jan 12 01:15:08 CET 2014: 84: No solution found.
Sun Jan 12 01:15:09 CET 2014: 85: finished (384ms, 500cycles)
Sun Jan 12 01:15:09 CET 2014: 85: No solution found.
Sun Jan 12 01:15:09 CET 2014: 86: finished (501ms, 500cycles)
Sun Jan 12 01:15:09 CET 2014: 86: No solution found.
Sun Jan 12 01:15:10 CET 2014: 87: finished (359ms, 500cycles)
Sun Jan 12 01:15:10 CET 2014: 87: No solution found.
Sun Jan 12 01:15:10 CET 2014: 88: finished (335ms, 500cycles)
Sun Jan 12 01:15:10 CET 2014: 88: No solution found.
Sun Jan 12 01:15:11 CET 2014: 89: finished (436ms, 500cycles)
Sun Jan 12 01:15:11 CET 2014: 89: No solution found.
Sun Jan 12 01:15:11 CET 2014: 90: finished (381ms, 500cycles)
Sun Jan 12 01:15:11 CET 2014: 90: No solution found.
Sun Jan 12 01:15:11 CET 2014: 91: finished (334ms, 500cycles)
Sun Jan 12 01:15:11 CET 2014: 91: No solution found.
Sun Jan 12 01:15:12 CET 2014: 92: finished (378ms, 500cycles)
Sun Jan 12 01:15:12 CET 2014: 92: No solution found.
Sun Jan 12 01:15:12 CET 2014: 93: finished (482ms, 500cycles)
Sun Jan 12 01:15:12 CET 2014: 93: No solution found.
Sun Jan 12 01:15:12 CET 2014: 94: finished (352ms, 500cycles)
Sun Jan 12 01:15:12 CET 2014: 94: No solution found.
Sun Jan 12 01:15:13 CET 2014: 95: finished (385ms, 500cycles)
Sun Jan 12 01:15:13 CET 2014: 95: No solution found.
Sun Jan 12 01:15:13 CET 2014: 96: finished (356ms, 500cycles)
Sun Jan 12 01:15:13 CET 2014: 96: No solution found.
Sun Jan 12 01:15:14 CET 2014: 97: finished (384ms, 500cycles)
Sun Jan 12 01:15:14 CET 2014: 97: No solution found.
Sun Jan 12 01:15:14 CET 2014: 98: finished (430ms, 500cycles)
Sun Jan 12 01:15:14 CET 2014: 98: No solution found.
Sun Jan 12 01:15:14 CET 2014: 99: finished (429ms, 500cycles)
Sun Jan 12 01:15:14 CET 2014: 99: No solution found.
Sun Jan 12 01:15:14 CET 2014: Solution Found: 0
Sun Jan 12 01:15:14 CET 2014: Avg cycles: 48
Sun Jan 12 01:15:14 CET 2014: Max cycles: 0
Sun Jan 12 01:15:14 CET 2014: Min cycles: 10000
Sun Jan 12 01:15:14 CET 2014: No solution found: 100
Sun Jan 12 01:15:14 CET 2014: logging finished. (runtime: 39828ms)
