Sat Jan 11 18:26:15 CET 2014: Problem Count: 40
Sat Jan 11 18:26:15 CET 2014: CandidatesCount: 30
Sat Jan 11 18:26:15 CET 2014: Max Cycles: 500
Sat Jan 11 18:26:15 CET 2014: 0: finished (9ms, 26cycles)
Sat Jan 11 18:26:15 CET 2014: 0: Solution found.
Sat Jan 11 18:26:16 CET 2014: 1: finished (156ms, 500cycles)
Sat Jan 11 18:26:16 CET 2014: 1: No solution found.
Sat Jan 11 18:26:16 CET 2014: 2: finished (156ms, 500cycles)
Sat Jan 11 18:26:16 CET 2014: 2: No solution found.
Sat Jan 11 18:26:16 CET 2014: 3: finished (156ms, 500cycles)
Sat Jan 11 18:26:16 CET 2014: 3: No solution found.
Sat Jan 11 18:26:16 CET 2014: 4: finished (158ms, 500cycles)
Sat Jan 11 18:26:16 CET 2014: 4: No solution found.
Sat Jan 11 18:26:16 CET 2014: 5: finished (178ms, 500cycles)
Sat Jan 11 18:26:16 CET 2014: 5: No solution found.
Sat Jan 11 18:26:16 CET 2014: 6: finished (165ms, 500cycles)
Sat Jan 11 18:26:16 CET 2014: 6: No solution found.
Sat Jan 11 18:26:16 CET 2014: 7: finished (178ms, 500cycles)
Sat Jan 11 18:26:16 CET 2014: 7: No solution found.
Sat Jan 11 18:26:17 CET 2014: 8: finished (173ms, 500cycles)
Sat Jan 11 18:26:17 CET 2014: 8: No solution found.
Sat Jan 11 18:26:17 CET 2014: 9: finished (165ms, 500cycles)
Sat Jan 11 18:26:17 CET 2014: 9: No solution found.
Sat Jan 11 18:26:17 CET 2014: 10: finished (159ms, 500cycles)
Sat Jan 11 18:26:17 CET 2014: 10: No solution found.
Sat Jan 11 18:26:17 CET 2014: 11: finished (1ms, 2cycles)
Sat Jan 11 18:26:17 CET 2014: 11: Solution found.
Sat Jan 11 18:26:17 CET 2014: 12: finished (164ms, 500cycles)
Sat Jan 11 18:26:17 CET 2014: 12: No solution found.
Sat Jan 11 18:26:17 CET 2014: 13: finished (156ms, 500cycles)
Sat Jan 11 18:26:17 CET 2014: 13: No solution found.
Sat Jan 11 18:26:17 CET 2014: 14: finished (168ms, 500cycles)
Sat Jan 11 18:26:17 CET 2014: 14: No solution found.
Sat Jan 11 18:26:18 CET 2014: 15: finished (170ms, 500cycles)
Sat Jan 11 18:26:18 CET 2014: 15: No solution found.
Sat Jan 11 18:26:18 CET 2014: 16: finished (161ms, 500cycles)
Sat Jan 11 18:26:18 CET 2014: 16: No solution found.
Sat Jan 11 18:26:18 CET 2014: 17: finished (160ms, 500cycles)
Sat Jan 11 18:26:18 CET 2014: 17: No solution found.
Sat Jan 11 18:26:18 CET 2014: 18: finished (169ms, 500cycles)
Sat Jan 11 18:26:18 CET 2014: 18: No solution found.
Sat Jan 11 18:26:18 CET 2014: 19: finished (165ms, 500cycles)
Sat Jan 11 18:26:18 CET 2014: 19: No solution found.
Sat Jan 11 18:26:18 CET 2014: 20: finished (157ms, 500cycles)
Sat Jan 11 18:26:18 CET 2014: 20: No solution found.
Sat Jan 11 18:26:19 CET 2014: 21: finished (165ms, 500cycles)
Sat Jan 11 18:26:19 CET 2014: 21: No solution found.
Sat Jan 11 18:26:19 CET 2014: 22: finished (159ms, 500cycles)
Sat Jan 11 18:26:19 CET 2014: 22: No solution found.
Sat Jan 11 18:26:19 CET 2014: 23: finished (345ms, 500cycles)
Sat Jan 11 18:26:19 CET 2014: 23: No solution found.
Sat Jan 11 18:26:20 CET 2014: 24: finished (396ms, 500cycles)
Sat Jan 11 18:26:20 CET 2014: 24: No solution found.
Sat Jan 11 18:26:20 CET 2014: 25: finished (408ms, 500cycles)
Sat Jan 11 18:26:20 CET 2014: 25: No solution found.
Sat Jan 11 18:26:20 CET 2014: 26: finished (446ms, 500cycles)
Sat Jan 11 18:26:20 CET 2014: 26: No solution found.
Sat Jan 11 18:26:21 CET 2014: 27: finished (410ms, 500cycles)
Sat Jan 11 18:26:21 CET 2014: 27: No solution found.
Sat Jan 11 18:26:21 CET 2014: 28: finished (23ms, 25cycles)
Sat Jan 11 18:26:21 CET 2014: 28: Solution found.
Sat Jan 11 18:26:21 CET 2014: 29: finished (396ms, 500cycles)
Sat Jan 11 18:26:21 CET 2014: 29: No solution found.
Sat Jan 11 18:26:22 CET 2014: 30: finished (392ms, 500cycles)
Sat Jan 11 18:26:22 CET 2014: 30: No solution found.
Sat Jan 11 18:26:22 CET 2014: 31: finished (390ms, 500cycles)
Sat Jan 11 18:26:22 CET 2014: 31: No solution found.
Sat Jan 11 18:26:22 CET 2014: 32: finished (405ms, 500cycles)
Sat Jan 11 18:26:22 CET 2014: 32: No solution found.
Sat Jan 11 18:26:23 CET 2014: 33: finished (419ms, 500cycles)
Sat Jan 11 18:26:23 CET 2014: 33: No solution found.
Sat Jan 11 18:26:23 CET 2014: 34: finished (449ms, 500cycles)
Sat Jan 11 18:26:23 CET 2014: 34: No solution found.
Sat Jan 11 18:26:24 CET 2014: 35: finished (404ms, 500cycles)
Sat Jan 11 18:26:24 CET 2014: 35: No solution found.
Sat Jan 11 18:26:24 CET 2014: 36: finished (390ms, 500cycles)
Sat Jan 11 18:26:24 CET 2014: 36: No solution found.
Sat Jan 11 18:26:24 CET 2014: 37: finished (19ms, 20cycles)
Sat Jan 11 18:26:24 CET 2014: 37: Solution found.
Sat Jan 11 18:26:24 CET 2014: 38: finished (389ms, 500cycles)
Sat Jan 11 18:26:24 CET 2014: 38: No solution found.
Sat Jan 11 18:26:25 CET 2014: 39: finished (45ms, 50cycles)
Sat Jan 11 18:26:25 CET 2014: 39: Solution found.
Sat Jan 11 18:26:25 CET 2014: 40: finished (391ms, 500cycles)
Sat Jan 11 18:26:25 CET 2014: 40: No solution found.
Sat Jan 11 18:26:25 CET 2014: 41: finished (236ms, 500cycles)
Sat Jan 11 18:26:25 CET 2014: 41: No solution found.
Sat Jan 11 18:26:25 CET 2014: 42: finished (10ms, 18cycles)
Sat Jan 11 18:26:25 CET 2014: 42: Solution found.
Sat Jan 11 18:26:25 CET 2014: 43: finished (163ms, 500cycles)
Sat Jan 11 18:26:25 CET 2014: 43: No solution found.
Sat Jan 11 18:26:25 CET 2014: 44: finished (157ms, 500cycles)
Sat Jan 11 18:26:25 CET 2014: 44: No solution found.
Sat Jan 11 18:26:26 CET 2014: 45: finished (167ms, 500cycles)
Sat Jan 11 18:26:26 CET 2014: 45: No solution found.
Sat Jan 11 18:26:26 CET 2014: 46: finished (166ms, 500cycles)
Sat Jan 11 18:26:26 CET 2014: 46: No solution found.
Sat Jan 11 18:26:26 CET 2014: 47: finished (159ms, 500cycles)
Sat Jan 11 18:26:26 CET 2014: 47: No solution found.
Sat Jan 11 18:26:26 CET 2014: 48: finished (166ms, 500cycles)
Sat Jan 11 18:26:26 CET 2014: 48: No solution found.
Sat Jan 11 18:26:26 CET 2014: 49: finished (11ms, 30cycles)
