Fri Dec 27 10:01:33 CET 2013: Problem Count: 150
Fri Dec 27 10:01:33 CET 2013: CandidatesCount: 100
Fri Dec 27 10:01:33 CET 2013: Max Cycles: 500
Fri Dec 27 10:02:54 CET 2013: 26: Solution found.
Fri Dec 27 10:02:59 CET 2013: 27: finished (4129ms, 500cycles)
Fri Dec 27 10:02:59 CET 2013: 27: No solution found.
Fri Dec 27 10:03:02 CET 2013: 28: finished (3989ms, 500cycles)
Fri Dec 27 10:03:02 CET 2013: 28: No solution found.
Fri Dec 27 10:03:06 CET 2013: 29: finished (3480ms, 500cycles)
Fri Dec 27 10:03:06 CET 2013: 29: No solution found.
Fri Dec 27 10:03:10 CET 2013: 30: finished (3837ms, 500cycles)
Fri Dec 27 10:03:10 CET 2013: 30: No solution found.
Fri Dec 27 10:03:10 CET 2013: 31: finished (416ms, 50cycles)
Fri Dec 27 10:03:10 CET 2013: 31: Solution found.
Fri Dec 27 10:03:11 CET 2013: 32: finished (502ms, 61cycles)
Fri Dec 27 10:03:11 CET 2013: 32: Solution found.
Fri Dec 27 10:03:15 CET 2013: 33: finished (3982ms, 500cycles)
Fri Dec 27 10:03:15 CET 2013: 33: No solution found.
Fri Dec 27 10:03:19 CET 2013: 34: finished (4083ms, 500cycles)
Fri Dec 27 10:03:19 CET 2013: 34: No solution found.
Fri Dec 27 10:03:23 CET 2013: 35: finished (4037ms, 500cycles)
Fri Dec 27 10:03:23 CET 2013: 35: No solution found.
Fri Dec 27 10:03:27 CET 2013: 36: finished (3905ms, 500cycles)
Fri Dec 27 10:03:27 CET 2013: 36: No solution found.
Fri Dec 27 10:03:31 CET 2013: 37: finished (3824ms, 500cycles)
Fri Dec 27 10:03:31 CET 2013: 37: No solution found.
Fri Dec 27 10:03:35 CET 2013: 38: finished (4148ms, 500cycles)
Fri Dec 27 10:03:35 CET 2013: 38: No solution found.
Fri Dec 27 10:03:38 CET 2013: 39: finished (3788ms, 500cycles)
Fri Dec 27 10:03:38 CET 2013: 39: No solution found.
Fri Dec 27 10:03:39 CET 2013: 40: finished (385ms, 46cycles)
Fri Dec 27 10:03:39 CET 2013: 40: Solution found.
Fri Dec 27 10:03:42 CET 2013: 41: finished (3482ms, 500cycles)
Fri Dec 27 10:03:42 CET 2013: 41: No solution found.
Fri Dec 27 10:03:47 CET 2013: 42: finished (4207ms, 500cycles)
Fri Dec 27 10:03:47 CET 2013: 42: No solution found.
Fri Dec 27 10:03:51 CET 2013: 43: finished (3963ms, 500cycles)
Fri Dec 27 10:03:51 CET 2013: 43: No solution found.
Fri Dec 27 10:03:55 CET 2013: 44: finished (4129ms, 500cycles)
Fri Dec 27 10:03:55 CET 2013: 44: No solution found.
Fri Dec 27 10:03:55 CET 2013: 45: finished (551ms, 68cycles)
Fri Dec 27 10:03:55 CET 2013: 45: Solution found.
Fri Dec 27 10:03:59 CET 2013: 46: finished (3997ms, 500cycles)
Fri Dec 27 10:03:59 CET 2013: 46: No solution found.
Fri Dec 27 10:04:03 CET 2013: 47: finished (3502ms, 500cycles)
Fri Dec 27 10:04:03 CET 2013: 47: No solution found.
Fri Dec 27 10:04:07 CET 2013: 48: finished (4134ms, 500cycles)
Fri Dec 27 10:04:07 CET 2013: 48: No solution found.
Fri Dec 27 10:04:11 CET 2013: 49: finished (3921ms, 500cycles)
Fri Dec 27 10:04:11 CET 2013: 49: No solution found.
Fri Dec 27 10:04:15 CET 2013: 50: finished (4188ms, 500cycles)
Fri Dec 27 10:04:15 CET 2013: 50: No solution found.
Fri Dec 27 10:04:18 CET 2013: 51: finished (3344ms, 500cycles)
Fri Dec 27 10:04:18 CET 2013: 51: No solution found.
Fri Dec 27 10:04:22 CET 2013: 52: finished (3734ms, 500cycles)
Fri Dec 27 10:04:22 CET 2013: 52: No solution found.
Fri Dec 27 10:04:26 CET 2013: 53: finished (4162ms, 500cycles)
Fri Dec 27 10:04:26 CET 2013: 53: No solution found.
Fri Dec 27 10:04:30 CET 2013: 54: finished (3880ms, 500cycles)
Fri Dec 27 10:04:30 CET 2013: 54: No solution found.
Fri Dec 27 10:04:34 CET 2013: 55: finished (4050ms, 500cycles)
Fri Dec 27 10:04:34 CET 2013: 55: No solution found.
Fri Dec 27 10:04:38 CET 2013: 56: finished (4160ms, 500cycles)
Fri Dec 27 10:04:38 CET 2013: 56: No solution found.
Fri Dec 27 10:04:39 CET 2013: 57: finished (471ms, 57cycles)
Fri Dec 27 10:04:39 CET 2013: 57: Solution found.
Fri Dec 27 10:04:43 CET 2013: 58: finished (4089ms, 500cycles)
Fri Dec 27 10:04:43 CET 2013: 58: No solution found.
Fri Dec 27 10:04:47 CET 2013: 59: finished (3889ms, 500cycles)
Fri Dec 27 10:04:47 CET 2013: 59: No solution found.
Fri Dec 27 10:04:51 CET 2013: 60: finished (4132ms, 500cycles)
Fri Dec 27 10:04:51 CET 2013: 60: No solution found.
Fri Dec 27 10:04:55 CET 2013: 61: finished (4281ms, 500cycles)
Fri Dec 27 10:04:55 CET 2013: 61: No solution found.
Fri Dec 27 10:04:59 CET 2013: 62: finished (3516ms, 500cycles)
Fri Dec 27 10:04:59 CET 2013: 62: No solution found.
Fri Dec 27 10:05:02 CET 2013: 63: finished (3424ms, 500cycles)
Fri Dec 27 10:05:02 CET 2013: 63: No solution found.
Fri Dec 27 10:05:06 CET 2013: 64: finished (3733ms, 500cycles)
Fri Dec 27 10:05:06 CET 2013: 64: No solution found.
Fri Dec 27 10:05:10 CET 2013: 65: finished (3845ms, 500cycles)
Fri Dec 27 10:05:10 CET 2013: 65: No solution found.
Fri Dec 27 10:05:14 CET 2013: 66: finished (3986ms, 500cycles)
Fri Dec 27 10:05:14 CET 2013: 66: No solution found.
Fri Dec 27 10:05:17 CET 2013: 67: finished (3745ms, 500cycles)
Fri Dec 27 10:05:17 CET 2013: 67: No solution found.
Fri Dec 27 10:05:21 CET 2013: 68: finished (3834ms, 500cycles)
Fri Dec 27 10:05:21 CET 2013: 68: No solution found.
Fri Dec 27 10:05:22 CET 2013: 69: finished (858ms, 103cycles)
Fri Dec 27 10:05:22 CET 2013: 69: Solution found.
Fri Dec 27 10:05:26 CET 2013: 70: finished (3893ms, 500cycles)
Fri Dec 27 10:05:26 CET 2013: 70: No solution found.
Fri Dec 27 10:05:30 CET 2013: 71: finished (4284ms, 500cycles)
Fri Dec 27 10:05:30 CET 2013: 71: No solution found.
Fri Dec 27 10:05:34 CET 2013: 72: finished (3947ms, 500cycles)
Fri Dec 27 10:05:34 CET 2013: 72: No solution found.
Fri Dec 27 10:05:35 CET 2013: 73: finished (298ms, 36cycles)
Fri Dec 27 10:05:35 CET 2013: 73: Solution found.
Fri Dec 27 10:05:38 CET 2013: 74: finished (3443ms, 500cycles)
Fri Dec 27 10:05:38 CET 2013: 74: No solution found.
Fri Dec 27 10:05:38 CET 2013: 75: finished (355ms, 44cycles)
Fri Dec 27 10:05:38 CET 2013: 75: Solution found.
Fri Dec 27 10:05:43 CET 2013: 76: finished (4206ms, 500cycles)
Fri Dec 27 10:05:43 CET 2013: 76: No solution found.
Fri Dec 27 10:05:47 CET 2013: 77: finished (4279ms, 500cycles)
Fri Dec 27 10:05:47 CET 2013: 77: No solution found.
Fri Dec 27 10:05:51 CET 2013: 78: finished (4106ms, 500cycles)
Fri Dec 27 10:05:51 CET 2013: 78: No solution found.
Fri Dec 27 10:05:55 CET 2013: 79: finished (3957ms, 500cycles)
Fri Dec 27 10:05:55 CET 2013: 79: No solution found.
Fri Dec 27 10:05:58 CET 2013: 80: finished (3404ms, 500cycles)
Fri Dec 27 10:05:58 CET 2013: 80: No solution found.
Fri Dec 27 10:05:59 CET 2013: 81: finished (244ms, 29cycles)
Fri Dec 27 10:05:59 CET 2013: 81: Solution found.
Fri Dec 27 10:06:02 CET 2013: 82: finished (3950ms, 500cycles)
Fri Dec 27 10:06:02 CET 2013: 82: No solution found.
Fri Dec 27 10:06:03 CET 2013: 83: finished (516ms, 63cycles)
Fri Dec 27 10:06:03 CET 2013: 83: Solution found.
Fri Dec 27 10:06:07 CET 2013: 84: finished (3700ms, 500cycles)
Fri Dec 27 10:06:07 CET 2013: 84: No solution found.
Fri Dec 27 10:06:07 CET 2013: 85: finished (257ms, 31cycles)
Fri Dec 27 10:06:07 CET 2013: 85: Solution found.
Fri Dec 27 10:06:11 CET 2013: 86: finished (4067ms, 500cycles)
Fri Dec 27 10:06:11 CET 2013: 86: No solution found.
Fri Dec 27 10:06:15 CET 2013: 87: finished (4289ms, 500cycles)
Fri Dec 27 10:06:15 CET 2013: 87: No solution found.
Fri Dec 27 10:06:19 CET 2013: 88: finished (3949ms, 500cycles)
Fri Dec 27 10:06:19 CET 2013: 88: No solution found.
Fri Dec 27 10:06:23 CET 2013: 89: finished (4109ms, 500cycles)
Fri Dec 27 10:06:23 CET 2013: 89: No solution found.
Fri Dec 27 10:06:27 CET 2013: 90: finished (4099ms, 500cycles)
Fri Dec 27 10:06:27 CET 2013: 90: No solution found.
Fri Dec 27 10:06:31 CET 2013: 91: finished (3790ms, 500cycles)
Fri Dec 27 10:06:31 CET 2013: 91: No solution found.
Fri Dec 27 10:06:36 CET 2013: 92: finished (4255ms, 500cycles)
Fri Dec 27 10:06:36 CET 2013: 92: No solution found.
Fri Dec 27 10:06:40 CET 2013: 93: finished (4143ms, 500cycles)
Fri Dec 27 10:06:40 CET 2013: 93: No solution found.
Fri Dec 27 10:06:44 CET 2013: 94: finished (3948ms, 500cycles)
Fri Dec 27 10:06:44 CET 2013: 94: No solution found.
Fri Dec 27 10:06:48 CET 2013: 95: finished (4107ms, 500cycles)
Fri Dec 27 10:06:48 CET 2013: 95: No solution found.
Fri Dec 27 10:06:48 CET 2013: 96: finished (609ms, 76cycles)
Fri Dec 27 10:06:48 CET 2013: 96: Solution found.
Fri Dec 27 10:06:52 CET 2013: 97: finished (4074ms, 500cycles)
Fri Dec 27 10:06:52 CET 2013: 97: No solution found.
Fri Dec 27 10:06:53 CET 2013: 98: finished (210ms, 26cycles)
Fri Dec 27 10:06:53 CET 2013: 98: Solution found.
Fri Dec 27 10:06:57 CET 2013: 99: finished (4064ms, 500cycles)
Fri Dec 27 10:06:57 CET 2013: 99: No solution found.
Fri Dec 27 10:06:57 CET 2013: Solution Found: 20
Fri Dec 27 10:06:57 CET 2013: Avg cycles: 53
Fri Dec 27 10:06:57 CET 2013: Max cycles: 136
Fri Dec 27 10:06:57 CET 2013: Min cycles: 19
Fri Dec 27 10:06:57 CET 2013: No solution found: 80
Fri Dec 27 10:06:57 CET 2013: logging finished. (runtime: 324035ms)
