Sat Dec 28 18:33:43 CET 2013: Problem Count: 100
Sat Dec 28 18:33:43 CET 2013: CandidatesCount: 100
Sat Dec 28 18:33:43 CET 2013: Max Cycles: 1000
Sat Dec 28 18:41:21 CET 2013: 39: finished (14068ms, 1000cycles)
Sat Dec 28 18:41:21 CET 2013: 39: No solution found.
Sat Dec 28 18:41:32 CET 2013: 40: finished (11103ms, 1000cycles)
Sat Dec 28 18:41:32 CET 2013: 40: No solution found.
Sat Dec 28 18:41:46 CET 2013: 41: finished (13736ms, 1000cycles)
Sat Dec 28 18:41:46 CET 2013: 41: No solution found.
Sat Dec 28 18:41:56 CET 2013: 42: finished (10942ms, 1000cycles)
Sat Dec 28 18:41:56 CET 2013: 42: No solution found.
Sat Dec 28 18:42:09 CET 2013: 43: finished (12766ms, 1000cycles)
Sat Dec 28 18:42:09 CET 2013: 43: No solution found.
Sat Dec 28 18:42:21 CET 2013: 44: finished (11948ms, 1000cycles)
Sat Dec 28 18:42:21 CET 2013: 44: No solution found.
Sat Dec 28 18:42:35 CET 2013: 45: finished (13943ms, 1000cycles)
Sat Dec 28 18:42:35 CET 2013: 45: No solution found.
Sat Dec 28 18:42:46 CET 2013: 46: finished (10934ms, 1000cycles)
Sat Dec 28 18:42:46 CET 2013: 46: No solution found.
Sat Dec 28 18:42:57 CET 2013: 47: finished (11234ms, 1000cycles)
Sat Dec 28 18:42:57 CET 2013: 47: No solution found.
Sat Dec 28 18:42:58 CET 2013: 48: finished (987ms, 78cycles)
Sat Dec 28 18:42:58 CET 2013: 48: Solution found.
Sat Dec 28 18:43:09 CET 2013: 49: finished (11066ms, 1000cycles)
Sat Dec 28 18:43:09 CET 2013: 49: No solution found.
Sat Dec 28 18:43:25 CET 2013: 50: finished (15541ms, 1000cycles)
Sat Dec 28 18:43:25 CET 2013: 50: No solution found.
Sat Dec 28 18:43:36 CET 2013: 51: finished (11022ms, 1000cycles)
Sat Dec 28 18:43:36 CET 2013: 51: No solution found.
Sat Dec 28 18:43:51 CET 2013: 52: finished (14811ms, 1000cycles)
Sat Dec 28 18:43:51 CET 2013: 52: No solution found.
Sat Dec 28 18:44:02 CET 2013: 53: finished (11185ms, 1000cycles)
Sat Dec 28 18:44:02 CET 2013: 53: No solution found.
Sat Dec 28 18:44:16 CET 2013: 54: finished (13717ms, 1000cycles)
Sat Dec 28 18:44:16 CET 2013: 54: No solution found.
Sat Dec 28 18:44:27 CET 2013: 55: finished (11476ms, 1000cycles)
Sat Dec 28 18:44:27 CET 2013: 55: No solution found.
Sat Dec 28 18:44:39 CET 2013: 56: finished (11399ms, 1000cycles)
Sat Dec 28 18:44:39 CET 2013: 56: No solution found.
Sat Dec 28 18:44:50 CET 2013: 57: finished (11598ms, 1000cycles)
Sat Dec 28 18:44:50 CET 2013: 57: No solution found.
Sat Dec 28 18:45:05 CET 2013: 58: finished (14778ms, 1000cycles)
Sat Dec 28 18:45:05 CET 2013: 58: No solution found.
Sat Dec 28 18:45:16 CET 2013: 59: finished (11002ms, 1000cycles)
Sat Dec 28 18:45:16 CET 2013: 59: No solution found.
Sat Dec 28 18:45:30 CET 2013: 60: finished (14070ms, 1000cycles)
Sat Dec 28 18:45:30 CET 2013: 60: No solution found.
Sat Dec 28 18:45:41 CET 2013: 61: finished (11154ms, 1000cycles)
Sat Dec 28 18:45:41 CET 2013: 61: No solution found.
Sat Dec 28 18:45:55 CET 2013: 62: finished (13891ms, 1000cycles)
Sat Dec 28 18:45:55 CET 2013: 62: No solution found.
Sat Dec 28 18:46:08 CET 2013: 63: finished (12541ms, 1000cycles)
Sat Dec 28 18:46:08 CET 2013: 63: No solution found.
Sat Dec 28 18:46:20 CET 2013: 64: finished (12808ms, 1000cycles)
Sat Dec 28 18:46:20 CET 2013: 64: No solution found.
Sat Dec 28 18:46:31 CET 2013: 65: finished (10850ms, 1000cycles)
Sat Dec 28 18:46:31 CET 2013: 65: No solution found.
Sat Dec 28 18:46:45 CET 2013: 66: finished (14087ms, 1000cycles)
Sat Dec 28 18:46:45 CET 2013: 66: No solution found.
Sat Dec 28 18:46:57 CET 2013: 67: finished (11456ms, 1000cycles)
Sat Dec 28 18:46:57 CET 2013: 67: No solution found.
Sat Dec 28 18:47:10 CET 2013: 68: finished (13418ms, 1000cycles)
Sat Dec 28 18:47:10 CET 2013: 68: No solution found.
Sat Dec 28 18:47:24 CET 2013: 69: finished (13402ms, 1000cycles)
Sat Dec 28 18:47:24 CET 2013: 69: No solution found.
Sat Dec 28 18:47:35 CET 2013: 70: finished (11806ms, 1000cycles)
Sat Dec 28 18:47:35 CET 2013: 70: No solution found.
Sat Dec 28 18:47:46 CET 2013: 71: finished (10799ms, 1000cycles)
Sat Dec 28 18:47:46 CET 2013: 71: No solution found.
Sat Dec 28 18:47:47 CET 2013: 72: finished (667ms, 54cycles)
Sat Dec 28 18:47:47 CET 2013: 72: Solution found.
Sat Dec 28 18:47:48 CET 2013: 73: finished (665ms, 53cycles)
Sat Dec 28 18:47:48 CET 2013: 73: Solution found.
Sat Dec 28 18:47:48 CET 2013: 74: finished (729ms, 59cycles)
Sat Dec 28 18:47:48 CET 2013: 74: Solution found.
Sat Dec 28 18:48:02 CET 2013: 75: finished (13667ms, 1000cycles)
Sat Dec 28 18:48:02 CET 2013: 75: No solution found.
Sat Dec 28 18:48:17 CET 2013: 76: finished (15157ms, 1000cycles)
Sat Dec 28 18:48:17 CET 2013: 76: No solution found.
Sat Dec 28 18:48:28 CET 2013: 77: finished (10902ms, 1000cycles)
Sat Dec 28 18:48:28 CET 2013: 77: No solution found.
Sat Dec 28 18:48:34 CET 2013: 78: finished (5978ms, 499cycles)
Sat Dec 28 18:48:34 CET 2013: 78: Solution found.
Sat Dec 28 18:48:48 CET 2013: 79: finished (13714ms, 1000cycles)
Sat Dec 28 18:48:48 CET 2013: 79: No solution found.
Sat Dec 28 18:48:59 CET 2013: 80: finished (11062ms, 1000cycles)
Sat Dec 28 18:48:59 CET 2013: 80: No solution found.
Sat Dec 28 18:49:04 CET 2013: 81: finished (5747ms, 491cycles)
Sat Dec 28 18:49:04 CET 2013: 81: Solution found.
Sat Dec 28 18:49:16 CET 2013: 82: finished (11352ms, 1000cycles)
Sat Dec 28 18:49:16 CET 2013: 82: No solution found.
Sat Dec 28 18:49:27 CET 2013: 83: finished (11642ms, 1000cycles)
Sat Dec 28 18:49:27 CET 2013: 83: No solution found.
Sat Dec 28 18:49:41 CET 2013: 84: finished (13970ms, 1000cycles)
Sat Dec 28 18:49:41 CET 2013: 84: No solution found.
Sat Dec 28 18:49:52 CET 2013: 85: finished (11005ms, 1000cycles)
Sat Dec 28 18:49:52 CET 2013: 85: No solution found.
Sat Dec 28 18:50:03 CET 2013: 86: finished (10989ms, 1000cycles)
Sat Dec 28 18:50:03 CET 2013: 86: No solution found.
Sat Dec 28 18:50:17 CET 2013: 87: finished (13723ms, 1000cycles)
Sat Dec 28 18:50:17 CET 2013: 87: No solution found.
Sat Dec 28 18:50:28 CET 2013: 88: finished (10860ms, 1000cycles)
Sat Dec 28 18:50:28 CET 2013: 88: No solution found.
Sat Dec 28 18:50:42 CET 2013: 89: finished (13846ms, 1000cycles)
Sat Dec 28 18:50:42 CET 2013: 89: No solution found.
Sat Dec 28 18:50:53 CET 2013: 90: finished (11097ms, 1000cycles)
Sat Dec 28 18:50:53 CET 2013: 90: No solution found.
Sat Dec 28 18:51:07 CET 2013: 91: finished (13659ms, 1000cycles)
Sat Dec 28 18:51:07 CET 2013: 91: No solution found.
Sat Dec 28 18:51:18 CET 2013: 92: finished (11413ms, 1000cycles)
Sat Dec 28 18:51:18 CET 2013: 92: No solution found.
Sat Dec 28 18:51:29 CET 2013: 93: finished (11265ms, 1000cycles)
Sat Dec 28 18:51:29 CET 2013: 93: No solution found.
Sat Dec 28 18:51:44 CET 2013: 94: finished (14276ms, 1000cycles)
Sat Dec 28 18:51:44 CET 2013: 94: No solution found.
Sat Dec 28 18:51:55 CET 2013: 95: finished (11204ms, 1000cycles)
Sat Dec 28 18:51:55 CET 2013: 95: No solution found.
Sat Dec 28 18:52:06 CET 2013: 96: finished (10933ms, 1000cycles)
Sat Dec 28 18:52:06 CET 2013: 96: No solution found.
Sat Dec 28 18:52:17 CET 2013: 97: finished (11056ms, 1000cycles)
Sat Dec 28 18:52:17 CET 2013: 97: No solution found.
Sat Dec 28 18:52:28 CET 2013: 98: finished (11497ms, 1000cycles)
Sat Dec 28 18:52:28 CET 2013: 98: No solution found.
Sat Dec 28 18:52:42 CET 2013: 99: finished (13661ms, 1000cycles)
Sat Dec 28 18:52:42 CET 2013: 99: No solution found.
Sat Dec 28 18:52:42 CET 2013: Solution Found: 10
Sat Dec 28 18:52:42 CET 2013: Avg cycles: 160
Sat Dec 28 18:52:42 CET 2013: Max cycles: 499
Sat Dec 28 18:52:42 CET 2013: Min cycles: 53
Sat Dec 28 18:52:42 CET 2013: No solution found: 90
Sat Dec 28 18:52:42 CET 2013: logging finished. (runtime: 1139300ms)
