Sat Jan 11 17:35:03 CET 2014: Problem Count: 20
Sat Jan 11 17:35:03 CET 2014: CandidatesCount: 30
Sat Jan 11 17:35:03 CET 2014: Max Cycles: 500
Sat Jan 11 17:35:03 CET 2014: 0: finished (1ms, 7cycles)
Sat Jan 11 17:35:03 CET 2014: 0: Solution found.
Sat Jan 11 17:35:03 CET 2014: 1: finished (6ms, 31cycles)
Sat Jan 11 17:35:03 CET 2014: 1: Solution found.
Sat Jan 11 17:35:03 CET 2014: 2: finished (74ms, 500cycles)
Sat Jan 11 17:35:03 CET 2014: 2: No solution found.
Sat Jan 11 17:35:03 CET 2014: 3: finished (75ms, 500cycles)
Sat Jan 11 17:35:03 CET 2014: 3: No solution found.
Sat Jan 11 17:35:03 CET 2014: 4: finished (73ms, 500cycles)
Sat Jan 11 17:35:03 CET 2014: 4: No solution found.
Sat Jan 11 17:35:03 CET 2014: 5: finished (5ms, 25cycles)
Sat Jan 11 17:35:03 CET 2014: 5: Solution found.
Sat Jan 11 17:35:03 CET 2014: 6: finished (8ms, 41cycles)
Sat Jan 11 17:35:03 CET 2014: 6: Solution found.
Sat Jan 11 17:35:04 CET 2014: 7: finished (73ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 7: No solution found.
Sat Jan 11 17:35:04 CET 2014: 8: finished (74ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 8: No solution found.
Sat Jan 11 17:35:04 CET 2014: 9: finished (74ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 9: No solution found.
Sat Jan 11 17:35:04 CET 2014: 10: finished (73ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 10: No solution found.
Sat Jan 11 17:35:04 CET 2014: 11: finished (90ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 11: No solution found.
Sat Jan 11 17:35:04 CET 2014: 12: finished (73ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 12: No solution found.
Sat Jan 11 17:35:04 CET 2014: 13: finished (74ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 13: No solution found.
Sat Jan 11 17:35:04 CET 2014: 14: finished (72ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 14: No solution found.
Sat Jan 11 17:35:04 CET 2014: 15: finished (77ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 15: No solution found.
Sat Jan 11 17:35:04 CET 2014: 16: finished (73ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 16: No solution found.
Sat Jan 11 17:35:04 CET 2014: 17: finished (80ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 17: No solution found.
Sat Jan 11 17:35:04 CET 2014: 18: finished (77ms, 500cycles)
Sat Jan 11 17:35:04 CET 2014: 18: No solution found.
Sat Jan 11 17:35:05 CET 2014: 19: finished (108ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 19: No solution found.
Sat Jan 11 17:35:05 CET 2014: 20: finished (81ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 20: No solution found.
Sat Jan 11 17:35:05 CET 2014: 21: finished (75ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 21: No solution found.
Sat Jan 11 17:35:05 CET 2014: 22: finished (3ms, 14cycles)
Sat Jan 11 17:35:05 CET 2014: 22: Solution found.
Sat Jan 11 17:35:05 CET 2014: 23: finished (1ms, 6cycles)
Sat Jan 11 17:35:05 CET 2014: 23: Solution found.
Sat Jan 11 17:35:05 CET 2014: 24: finished (78ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 24: No solution found.
Sat Jan 11 17:35:05 CET 2014: 25: finished (73ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 25: No solution found.
Sat Jan 11 17:35:05 CET 2014: 26: finished (73ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 26: No solution found.
Sat Jan 11 17:35:05 CET 2014: 27: finished (75ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 27: No solution found.
Sat Jan 11 17:35:05 CET 2014: 28: finished (73ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 28: No solution found.
Sat Jan 11 17:35:05 CET 2014: 29: finished (2ms, 13cycles)
Sat Jan 11 17:35:05 CET 2014: 29: Solution found.
Sat Jan 11 17:35:05 CET 2014: 30: finished (76ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 30: No solution found.
Sat Jan 11 17:35:05 CET 2014: 31: finished (72ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 31: No solution found.
Sat Jan 11 17:35:05 CET 2014: 32: finished (73ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 32: No solution found.
Sat Jan 11 17:35:05 CET 2014: 33: finished (74ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 33: No solution found.
Sat Jan 11 17:35:05 CET 2014: 34: finished (72ms, 500cycles)
Sat Jan 11 17:35:05 CET 2014: 34: No solution found.
Sat Jan 11 17:35:05 CET 2014: 35: finished (3ms, 11cycles)
Sat Jan 11 17:35:05 CET 2014: 35: Solution found.
Sat Jan 11 17:35:05 CET 2014: 36: finished (2ms, 8cycles)
Sat Jan 11 17:35:05 CET 2014: 36: Solution found.
Sat Jan 11 17:35:06 CET 2014: 37: finished (195ms, 500cycles)
Sat Jan 11 17:35:06 CET 2014: 37: No solution found.
Sat Jan 11 17:35:06 CET 2014: 38: finished (187ms, 500cycles)
Sat Jan 11 17:35:06 CET 2014: 38: No solution found.
Sat Jan 11 17:35:06 CET 2014: 39: finished (190ms, 500cycles)
Sat Jan 11 17:35:06 CET 2014: 39: No solution found.
Sat Jan 11 17:35:06 CET 2014: 40: finished (5ms, 6cycles)
Sat Jan 11 17:35:06 CET 2014: 40: Solution found.
Sat Jan 11 17:35:06 CET 2014: 41: finished (181ms, 500cycles)
Sat Jan 11 17:35:06 CET 2014: 41: No solution found.
Sat Jan 11 17:35:06 CET 2014: 42: finished (10ms, 10cycles)
Sat Jan 11 17:35:06 CET 2014: 42: Solution found.
Sat Jan 11 17:35:06 CET 2014: 43: finished (175ms, 500cycles)
Sat Jan 11 17:35:06 CET 2014: 43: No solution found.
Sat Jan 11 17:35:07 CET 2014: 44: finished (186ms, 500cycles)
Sat Jan 11 17:35:07 CET 2014: 44: No solution found.
Sat Jan 11 17:35:07 CET 2014: 45: finished (180ms, 500cycles)
Sat Jan 11 17:35:07 CET 2014: 45: No solution found.
Sat Jan 11 17:35:07 CET 2014: 46: finished (182ms, 500cycles)
Sat Jan 11 17:35:07 CET 2014: 46: No solution found.
Sat Jan 11 17:35:07 CET 2014: 47: finished (245ms, 500cycles)
Sat Jan 11 17:35:07 CET 2014: 47: No solution found.
Sat Jan 11 17:35:07 CET 2014: 48: finished (260ms, 500cycles)
Sat Jan 11 17:35:07 CET 2014: 48: No solution found.
Sat Jan 11 17:35:08 CET 2014: 49: finished (195ms, 500cycles)
Sat Jan 11 17:35:08 CET 2014: 49: No solution found.
Sat Jan 11 17:35:08 CET 2014: 50: finished (214ms, 500cycles)
Sat Jan 11 17:35:08 CET 2014: 50: No solution found.
Sat Jan 11 17:35:08 CET 2014: 51: finished (195ms, 500cycles)
Sat Jan 11 17:35:08 CET 2014: 51: No solution found.
Sat Jan 11 17:35:08 CET 2014: 52: finished (202ms, 500cycles)
Sat Jan 11 17:35:08 CET 2014: 52: No solution found.
Sat Jan 11 17:35:08 CET 2014: 53: finished (180ms, 500cycles)
Sat Jan 11 17:35:08 CET 2014: 53: No solution found.
Sat Jan 11 17:35:09 CET 2014: 54: finished (185ms, 500cycles)
Sat Jan 11 17:35:09 CET 2014: 54: No solution found.
Sat Jan 11 17:35:09 CET 2014: 55: finished (5ms, 9cycles)
Sat Jan 11 17:35:09 CET 2014: 55: Solution found.
Sat Jan 11 17:35:09 CET 2014: 56: finished (180ms, 500cycles)
Sat Jan 11 17:35:09 CET 2014: 56: No solution found.
Sat Jan 11 17:35:09 CET 2014: 57: finished (185ms, 500cycles)
Sat Jan 11 17:35:09 CET 2014: 57: No solution found.
Sat Jan 11 17:35:09 CET 2014: 58: finished (182ms, 500cycles)
Sat Jan 11 17:35:09 CET 2014: 58: No solution found.
Sat Jan 11 17:35:09 CET 2014: 59: finished (210ms, 500cycles)
Sat Jan 11 17:35:09 CET 2014: 59: No solution found.
Sat Jan 11 17:35:10 CET 2014: 60: finished (196ms, 500cycles)
Sat Jan 11 17:35:10 CET 2014: 60: No solution found.
Sat Jan 11 17:35:10 CET 2014: 61: finished (200ms, 500cycles)
Sat Jan 11 17:35:10 CET 2014: 61: No solution found.
Sat Jan 11 17:35:10 CET 2014: 62: finished (8ms, 20cycles)
Sat Jan 11 17:35:10 CET 2014: 62: Solution found.
Sat Jan 11 17:35:10 CET 2014: 63: finished (180ms, 500cycles)
Sat Jan 11 17:35:10 CET 2014: 63: No solution found.
Sat Jan 11 17:35:10 CET 2014: 64: finished (181ms, 500cycles)
Sat Jan 11 17:35:10 CET 2014: 64: No solution found.
Sat Jan 11 17:35:10 CET 2014: 65: finished (179ms, 500cycles)
Sat Jan 11 17:35:10 CET 2014: 65: No solution found.
Sat Jan 11 17:35:10 CET 2014: 66: finished (180ms, 500cycles)
Sat Jan 11 17:35:10 CET 2014: 66: No solution found.
Sat Jan 11 17:35:11 CET 2014: 67: finished (178ms, 500cycles)
Sat Jan 11 17:35:11 CET 2014: 67: No solution found.
Sat Jan 11 17:35:11 CET 2014: 68: finished (184ms, 500cycles)
Sat Jan 11 17:35:11 CET 2014: 68: No solution found.
Sat Jan 11 17:35:11 CET 2014: 69: finished (181ms, 500cycles)
Sat Jan 11 17:35:11 CET 2014: 69: No solution found.
Sat Jan 11 17:35:11 CET 2014: 70: finished (208ms, 500cycles)
Sat Jan 11 17:35:11 CET 2014: 70: No solution found.
Sat Jan 11 17:35:11 CET 2014: 71: finished (185ms, 500cycles)
Sat Jan 11 17:35:11 CET 2014: 71: No solution found.
Sat Jan 11 17:35:12 CET 2014: 72: finished (184ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 72: No solution found.
Sat Jan 11 17:35:12 CET 2014: 73: finished (84ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 73: No solution found.
Sat Jan 11 17:35:12 CET 2014: 74: finished (72ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 74: No solution found.
Sat Jan 11 17:35:12 CET 2014: 75: finished (82ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 75: No solution found.
Sat Jan 11 17:35:12 CET 2014: 76: finished (74ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 76: No solution found.
Sat Jan 11 17:35:12 CET 2014: 77: finished (72ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 77: No solution found.
Sat Jan 11 17:35:12 CET 2014: 78: finished (2ms, 10cycles)
Sat Jan 11 17:35:12 CET 2014: 78: Solution found.
Sat Jan 11 17:35:12 CET 2014: 79: finished (75ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 79: No solution found.
Sat Jan 11 17:35:12 CET 2014: 80: finished (72ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 80: No solution found.
Sat Jan 11 17:35:12 CET 2014: 81: finished (75ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 81: No solution found.
Sat Jan 11 17:35:12 CET 2014: 82: finished (73ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 82: No solution found.
Sat Jan 11 17:35:12 CET 2014: 83: finished (72ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 83: No solution found.
Sat Jan 11 17:35:12 CET 2014: 84: finished (73ms, 500cycles)
Sat Jan 11 17:35:12 CET 2014: 84: No solution found.
Sat Jan 11 17:35:13 CET 2014: 85: finished (72ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 85: No solution found.
Sat Jan 11 17:35:13 CET 2014: 86: finished (73ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 86: No solution found.
Sat Jan 11 17:35:13 CET 2014: 87: finished (71ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 87: No solution found.
Sat Jan 11 17:35:13 CET 2014: 88: finished (76ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 88: No solution found.
Sat Jan 11 17:35:13 CET 2014: 89: finished (76ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 89: No solution found.
Sat Jan 11 17:35:13 CET 2014: 90: finished (72ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 90: No solution found.
Sat Jan 11 17:35:13 CET 2014: 91: finished (71ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 91: No solution found.
Sat Jan 11 17:35:13 CET 2014: 92: finished (72ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 92: No solution found.
Sat Jan 11 17:35:13 CET 2014: 93: finished (72ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 93: No solution found.
Sat Jan 11 17:35:13 CET 2014: 94: finished (83ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 94: No solution found.
Sat Jan 11 17:35:13 CET 2014: 95: finished (74ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 95: No solution found.
Sat Jan 11 17:35:13 CET 2014: 96: finished (71ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 96: No solution found.
Sat Jan 11 17:35:13 CET 2014: 97: finished (72ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 97: No solution found.
Sat Jan 11 17:35:13 CET 2014: 98: finished (72ms, 500cycles)
Sat Jan 11 17:35:13 CET 2014: 98: No solution found.
Sat Jan 11 17:35:13 CET 2014: 99: finished (2ms, 10cycles)
Sat Jan 11 17:35:13 CET 2014: 99: Solution found.
Sat Jan 11 17:35:13 CET 2014: Solution Found: 15
Sat Jan 11 17:35:13 CET 2014: Avg cycles: 14
Sat Jan 11 17:35:13 CET 2014: Max cycles: 41
Sat Jan 11 17:35:13 CET 2014: Min cycles: 6
Sat Jan 11 17:35:13 CET 2014: No solution found: 85
Sat Jan 11 17:35:13 CET 2014: logging finished. (runtime: 10228ms)
