Sat Dec 28 17:08:59 CET 2013: Problem Count: 150
Sat Dec 28 17:08:59 CET 2013: CandidatesCount: 50
Sat Dec 28 17:08:59 CET 2013: Max Cycles: 1000
Sat Dec 28 17:14:00 CET 2013: 26: finished (13288ms, 1000cycles)
Sat Dec 28 17:14:00 CET 2013: 26: No solution found.
Sat Dec 28 17:14:10 CET 2013: 27: finished (10252ms, 1000cycles)
Sat Dec 28 17:14:10 CET 2013: 27: No solution found.
Sat Dec 28 17:14:21 CET 2013: 28: finished (10555ms, 1000cycles)
Sat Dec 28 17:14:21 CET 2013: 28: No solution found.
Sat Dec 28 17:14:32 CET 2013: 29: finished (10586ms, 1000cycles)
Sat Dec 28 17:14:32 CET 2013: 29: No solution found.
Sat Dec 28 17:14:42 CET 2013: 30: finished (10310ms, 1000cycles)
Sat Dec 28 17:14:42 CET 2013: 30: No solution found.
Sat Dec 28 17:14:56 CET 2013: 31: finished (13935ms, 1000cycles)
Sat Dec 28 17:14:56 CET 2013: 31: No solution found.
Sat Dec 28 17:15:09 CET 2013: 32: finished (12785ms, 1000cycles)
Sat Dec 28 17:15:09 CET 2013: 32: No solution found.
Sat Dec 28 17:15:15 CET 2013: 33: finished (6868ms, 643cycles)
Sat Dec 28 17:15:15 CET 2013: 33: Solution found.
Sat Dec 28 17:15:26 CET 2013: 34: finished (10189ms, 1000cycles)
Sat Dec 28 17:15:26 CET 2013: 34: No solution found.
Sat Dec 28 17:15:38 CET 2013: 35: finished (12753ms, 1000cycles)
Sat Dec 28 17:15:38 CET 2013: 35: No solution found.
Sat Dec 28 17:15:49 CET 2013: 36: finished (10682ms, 1000cycles)
Sat Dec 28 17:15:49 CET 2013: 36: No solution found.
Sat Dec 28 17:15:59 CET 2013: 37: finished (10084ms, 1000cycles)
Sat Dec 28 17:15:59 CET 2013: 37: No solution found.
Sat Dec 28 17:16:10 CET 2013: 38: finished (10755ms, 1000cycles)
Sat Dec 28 17:16:10 CET 2013: 38: No solution found.
Sat Dec 28 17:16:20 CET 2013: 39: finished (10622ms, 1000cycles)
Sat Dec 28 17:16:20 CET 2013: 39: No solution found.
Sat Dec 28 17:16:33 CET 2013: 40: finished (12970ms, 1000cycles)
Sat Dec 28 17:16:33 CET 2013: 40: No solution found.
Sat Dec 28 17:16:44 CET 2013: 41: finished (10095ms, 1000cycles)
Sat Dec 28 17:16:44 CET 2013: 41: No solution found.
Sat Dec 28 17:16:58 CET 2013: 42: finished (14623ms, 1000cycles)
Sat Dec 28 17:16:58 CET 2013: 42: No solution found.
Sat Dec 28 17:17:09 CET 2013: 43: finished (10844ms, 1000cycles)
Sat Dec 28 17:17:09 CET 2013: 43: No solution found.
Sat Dec 28 17:17:20 CET 2013: 44: finished (10550ms, 1000cycles)
Sat Dec 28 17:17:20 CET 2013: 44: No solution found.
Sat Dec 28 17:17:34 CET 2013: 45: finished (14037ms, 1000cycles)
Sat Dec 28 17:17:34 CET 2013: 45: No solution found.
Sat Dec 28 17:17:43 CET 2013: 46: finished (9883ms, 1000cycles)
Sat Dec 28 17:17:43 CET 2013: 46: No solution found.
Sat Dec 28 17:17:54 CET 2013: 47: finished (10597ms, 1000cycles)
Sat Dec 28 17:17:54 CET 2013: 47: No solution found.
Sat Dec 28 17:18:04 CET 2013: 48: finished (10260ms, 1000cycles)
Sat Dec 28 17:18:04 CET 2013: 48: No solution found.
Sat Dec 28 17:18:16 CET 2013: 49: finished (11617ms, 1000cycles)
Sat Dec 28 17:18:16 CET 2013: 49: No solution found.
Sat Dec 28 17:18:28 CET 2013: 50: finished (11807ms, 1000cycles)
Sat Dec 28 17:18:28 CET 2013: 50: No solution found.
Sat Dec 28 17:18:38 CET 2013: 51: finished (10166ms, 1000cycles)
Sat Dec 28 17:18:38 CET 2013: 51: No solution found.
Sat Dec 28 17:18:48 CET 2013: 52: finished (10276ms, 1000cycles)
Sat Dec 28 17:18:48 CET 2013: 52: No solution found.
Sat Dec 28 17:18:51 CET 2013: 53: finished (2605ms, 236cycles)
Sat Dec 28 17:18:51 CET 2013: 53: Solution found.
Sat Dec 28 17:19:01 CET 2013: 54: finished (10025ms, 1000cycles)
Sat Dec 28 17:19:01 CET 2013: 54: No solution found.
Sat Dec 28 17:19:14 CET 2013: 55: finished (12925ms, 1000cycles)
Sat Dec 28 17:19:14 CET 2013: 55: No solution found.
Sat Dec 28 17:19:26 CET 2013: 56: finished (12077ms, 1000cycles)
Sat Dec 28 17:19:26 CET 2013: 56: No solution found.
Sat Dec 28 17:19:37 CET 2013: 57: finished (11393ms, 1000cycles)
Sat Dec 28 17:19:37 CET 2013: 57: No solution found.
Sat Dec 28 17:19:47 CET 2013: 58: finished (10015ms, 1000cycles)
Sat Dec 28 17:19:47 CET 2013: 58: No solution found.
Sat Dec 28 17:20:00 CET 2013: 59: finished (12989ms, 1000cycles)
Sat Dec 28 17:20:00 CET 2013: 59: No solution found.
Sat Dec 28 17:20:11 CET 2013: 60: finished (10444ms, 1000cycles)
Sat Dec 28 17:20:11 CET 2013: 60: No solution found.
Sat Dec 28 17:20:21 CET 2013: 61: finished (10521ms, 1000cycles)
Sat Dec 28 17:20:21 CET 2013: 61: No solution found.
Sat Dec 28 17:20:31 CET 2013: 62: finished (9864ms, 1000cycles)
Sat Dec 28 17:20:31 CET 2013: 62: No solution found.
Sat Dec 28 17:20:45 CET 2013: 63: finished (13631ms, 1000cycles)
Sat Dec 28 17:20:45 CET 2013: 63: No solution found.
Sat Dec 28 17:20:58 CET 2013: 64: finished (12852ms, 1000cycles)
Sat Dec 28 17:20:58 CET 2013: 64: No solution found.
Sat Dec 28 17:21:08 CET 2013: 65: finished (10700ms, 1000cycles)
Sat Dec 28 17:21:08 CET 2013: 65: No solution found.
Sat Dec 28 17:21:18 CET 2013: 66: finished (10096ms, 1000cycles)
Sat Dec 28 17:21:18 CET 2013: 66: No solution found.
Sat Dec 28 17:21:28 CET 2013: 67: finished (10088ms, 1000cycles)
Sat Dec 28 17:21:28 CET 2013: 67: No solution found.
Sat Dec 28 17:21:39 CET 2013: 68: finished (10306ms, 1000cycles)
Sat Dec 28 17:21:39 CET 2013: 68: No solution found.
Sat Dec 28 17:21:49 CET 2013: 69: finished (10147ms, 1000cycles)
Sat Dec 28 17:21:49 CET 2013: 69: No solution found.
Sat Dec 28 17:22:01 CET 2013: 70: finished (12437ms, 1000cycles)
Sat Dec 28 17:22:01 CET 2013: 70: No solution found.
Sat Dec 28 17:22:13 CET 2013: 71: finished (11843ms, 1000cycles)
Sat Dec 28 17:22:13 CET 2013: 71: No solution found.
Sat Dec 28 17:22:23 CET 2013: 72: finished (10153ms, 1000cycles)
Sat Dec 28 17:22:23 CET 2013: 72: No solution found.
Sat Dec 28 17:22:34 CET 2013: 73: finished (10186ms, 1000cycles)
Sat Dec 28 17:22:34 CET 2013: 73: No solution found.
Sat Dec 28 17:22:47 CET 2013: 74: finished (12993ms, 1000cycles)
Sat Dec 28 17:22:47 CET 2013: 74: No solution found.
Sat Dec 28 17:22:57 CET 2013: 75: finished (10538ms, 1000cycles)
Sat Dec 28 17:22:57 CET 2013: 75: No solution found.
Sat Dec 28 17:23:10 CET 2013: 76: finished (13011ms, 1000cycles)
Sat Dec 28 17:23:10 CET 2013: 76: No solution found.
Sat Dec 28 17:23:20 CET 2013: 77: finished (10215ms, 1000cycles)
Sat Dec 28 17:23:20 CET 2013: 77: No solution found.
Sat Dec 28 17:23:31 CET 2013: 78: finished (10298ms, 1000cycles)
Sat Dec 28 17:23:31 CET 2013: 78: No solution found.
Sat Dec 28 17:23:41 CET 2013: 79: finished (10168ms, 1000cycles)
Sat Dec 28 17:23:41 CET 2013: 79: No solution found.
Sat Dec 28 17:23:55 CET 2013: 80: finished (13852ms, 1000cycles)
Sat Dec 28 17:23:55 CET 2013: 80: No solution found.
Sat Dec 28 17:24:05 CET 2013: 81: finished (10115ms, 1000cycles)
Sat Dec 28 17:24:05 CET 2013: 81: No solution found.
Sat Dec 28 17:24:15 CET 2013: 82: finished (10232ms, 1000cycles)
Sat Dec 28 17:24:15 CET 2013: 82: No solution found.
Sat Dec 28 17:24:29 CET 2013: 83: finished (13742ms, 1000cycles)
Sat Dec 28 17:24:29 CET 2013: 83: No solution found.
Sat Dec 28 17:24:39 CET 2013: 84: finished (10188ms, 1000cycles)
Sat Dec 28 17:24:39 CET 2013: 84: No solution found.
Sat Dec 28 17:24:49 CET 2013: 85: finished (10337ms, 1000cycles)
Sat Dec 28 17:24:49 CET 2013: 85: No solution found.
Sat Dec 28 17:25:02 CET 2013: 86: finished (13004ms, 1000cycles)
Sat Dec 28 17:25:02 CET 2013: 86: No solution found.
Sat Dec 28 17:25:12 CET 2013: 87: finished (10140ms, 1000cycles)
Sat Dec 28 17:25:12 CET 2013: 87: No solution found.
Sat Dec 28 17:25:23 CET 2013: 88: finished (10413ms, 1000cycles)
Sat Dec 28 17:25:23 CET 2013: 88: No solution found.
Sat Dec 28 17:25:36 CET 2013: 89: finished (13016ms, 1000cycles)
Sat Dec 28 17:25:36 CET 2013: 89: No solution found.
Sat Dec 28 17:25:46 CET 2013: 90: finished (10259ms, 1000cycles)
Sat Dec 28 17:25:46 CET 2013: 90: No solution found.
Sat Dec 28 17:25:56 CET 2013: 91: finished (10210ms, 1000cycles)
Sat Dec 28 17:25:56 CET 2013: 91: No solution found.
Sat Dec 28 17:26:06 CET 2013: 92: finished (10197ms, 1000cycles)
Sat Dec 28 17:26:06 CET 2013: 92: No solution found.
Sat Dec 28 17:26:17 CET 2013: 93: finished (10226ms, 1000cycles)
Sat Dec 28 17:26:17 CET 2013: 93: No solution found.
Sat Dec 28 17:26:30 CET 2013: 94: finished (12854ms, 1000cycles)
Sat Dec 28 17:26:30 CET 2013: 94: No solution found.
Sat Dec 28 17:26:40 CET 2013: 95: finished (9977ms, 1000cycles)
Sat Dec 28 17:26:40 CET 2013: 95: No solution found.
Sat Dec 28 17:26:50 CET 2013: 96: finished (10063ms, 1000cycles)
Sat Dec 28 17:26:50 CET 2013: 96: No solution found.
Sat Dec 28 17:27:03 CET 2013: 97: finished (13261ms, 1000cycles)
Sat Dec 28 17:27:03 CET 2013: 97: No solution found.
Sat Dec 28 17:27:13 CET 2013: 98: finished (10268ms, 1000cycles)
Sat Dec 28 17:27:13 CET 2013: 98: No solution found.
Sat Dec 28 17:27:26 CET 2013: 99: finished (12793ms, 1000cycles)
Sat Dec 28 17:27:26 CET 2013: 99: No solution found.
Sat Dec 28 17:27:26 CET 2013: Solution Found: 3
Sat Dec 28 17:27:26 CET 2013: Avg cycles: 482
Sat Dec 28 17:27:26 CET 2013: Max cycles: 643
Sat Dec 28 17:27:26 CET 2013: Min cycles: 236
Sat Dec 28 17:27:26 CET 2013: No solution found: 97
Sat Dec 28 17:27:26 CET 2013: logging finished. (runtime: 1106725ms)
