Sat Dec 28 20:55:49 CET 2013: Problem Count: 200
Sat Dec 28 20:55:49 CET 2013: CandidatesCount: 150
Sat Dec 28 20:55:49 CET 2013: Max Cycles: 250
Sat Dec 28 21:09:44 CET 2013: 60: No solution found.
Sat Dec 28 21:09:58 CET 2013: 61: finished (14317ms, 250cycles)
Sat Dec 28 21:09:58 CET 2013: 61: No solution found.
Sat Dec 28 21:10:14 CET 2013: 62: finished (16114ms, 250cycles)
Sat Dec 28 21:10:14 CET 2013: 62: No solution found.
Sat Dec 28 21:10:28 CET 2013: 63: finished (13192ms, 250cycles)
Sat Dec 28 21:10:28 CET 2013: 63: No solution found.
Sat Dec 28 21:10:44 CET 2013: 64: finished (16663ms, 250cycles)
Sat Dec 28 21:10:44 CET 2013: 64: No solution found.
Sat Dec 28 21:11:01 CET 2013: 65: finished (16370ms, 250cycles)
Sat Dec 28 21:11:01 CET 2013: 65: No solution found.
Sat Dec 28 21:11:17 CET 2013: 66: finished (16115ms, 250cycles)
Sat Dec 28 21:11:17 CET 2013: 66: No solution found.
Sat Dec 28 21:11:31 CET 2013: 67: finished (14382ms, 250cycles)
Sat Dec 28 21:11:31 CET 2013: 67: No solution found.
Sat Dec 28 21:11:46 CET 2013: 68: finished (14387ms, 250cycles)
Sat Dec 28 21:11:46 CET 2013: 68: No solution found.
Sat Dec 28 21:12:02 CET 2013: 69: finished (16430ms, 250cycles)
Sat Dec 28 21:12:02 CET 2013: 69: No solution found.
Sat Dec 28 21:12:15 CET 2013: 70: finished (12749ms, 250cycles)
Sat Dec 28 21:12:15 CET 2013: 70: No solution found.
Sat Dec 28 21:12:28 CET 2013: 71: finished (12955ms, 250cycles)
Sat Dec 28 21:12:28 CET 2013: 71: No solution found.
Sat Dec 28 21:12:41 CET 2013: 72: finished (13131ms, 250cycles)
Sat Dec 28 21:12:41 CET 2013: 72: No solution found.
Sat Dec 28 21:12:54 CET 2013: 73: finished (13640ms, 250cycles)
Sat Dec 28 21:12:54 CET 2013: 73: No solution found.
Sat Dec 28 21:13:10 CET 2013: 74: finished (15253ms, 250cycles)
Sat Dec 28 21:13:10 CET 2013: 74: No solution found.
Sat Dec 28 21:13:22 CET 2013: 75: finished (12744ms, 250cycles)
Sat Dec 28 21:13:22 CET 2013: 75: No solution found.
Sat Dec 28 21:13:38 CET 2013: 76: finished (15910ms, 250cycles)
Sat Dec 28 21:13:38 CET 2013: 76: No solution found.
Sat Dec 28 21:13:54 CET 2013: 77: finished (15932ms, 250cycles)
Sat Dec 28 21:13:54 CET 2013: 77: No solution found.
Sat Dec 28 21:14:07 CET 2013: 78: finished (12857ms, 250cycles)
Sat Dec 28 21:14:07 CET 2013: 78: No solution found.
Sat Dec 28 21:14:24 CET 2013: 79: finished (16737ms, 250cycles)
Sat Dec 28 21:14:24 CET 2013: 79: No solution found.
Sat Dec 28 21:14:40 CET 2013: 80: finished (16227ms, 250cycles)
Sat Dec 28 21:14:40 CET 2013: 80: No solution found.
Sat Dec 28 21:14:53 CET 2013: 81: finished (12964ms, 250cycles)
Sat Dec 28 21:14:53 CET 2013: 81: No solution found.
Sat Dec 28 21:15:07 CET 2013: 82: finished (13480ms, 250cycles)
Sat Dec 28 21:15:07 CET 2013: 82: No solution found.
Sat Dec 28 21:15:20 CET 2013: 83: finished (12993ms, 250cycles)
Sat Dec 28 21:15:20 CET 2013: 83: No solution found.
Sat Dec 28 21:15:33 CET 2013: 84: finished (13282ms, 250cycles)
Sat Dec 28 21:15:33 CET 2013: 84: No solution found.
Sat Dec 28 21:15:35 CET 2013: 85: finished (1821ms, 32cycles)
Sat Dec 28 21:15:35 CET 2013: 85: Solution found.
Sat Dec 28 21:15:51 CET 2013: 86: finished (16677ms, 250cycles)
Sat Dec 28 21:15:51 CET 2013: 86: No solution found.
Sat Dec 28 21:16:05 CET 2013: 87: finished (13252ms, 250cycles)
Sat Dec 28 21:16:05 CET 2013: 87: No solution found.
Sat Dec 28 21:16:21 CET 2013: 88: finished (16136ms, 250cycles)
Sat Dec 28 21:16:21 CET 2013: 88: No solution found.
Sat Dec 28 21:16:38 CET 2013: 89: finished (17235ms, 250cycles)
Sat Dec 28 21:16:38 CET 2013: 89: No solution found.
Sat Dec 28 21:16:51 CET 2013: 90: finished (13105ms, 250cycles)
Sat Dec 28 21:16:51 CET 2013: 90: No solution found.
Sat Dec 28 21:17:04 CET 2013: 91: finished (12589ms, 250cycles)
Sat Dec 28 21:17:04 CET 2013: 91: No solution found.
Sat Dec 28 21:17:21 CET 2013: 92: finished (17099ms, 250cycles)
Sat Dec 28 21:17:21 CET 2013: 92: No solution found.
Sat Dec 28 21:17:33 CET 2013: 93: finished (12708ms, 250cycles)
Sat Dec 28 21:17:33 CET 2013: 93: No solution found.
Sat Dec 28 21:17:50 CET 2013: 94: finished (16711ms, 250cycles)
Sat Dec 28 21:17:50 CET 2013: 94: No solution found.
Sat Dec 28 21:18:04 CET 2013: 95: finished (13474ms, 250cycles)
Sat Dec 28 21:18:04 CET 2013: 95: No solution found.
Sat Dec 28 21:18:17 CET 2013: 96: finished (13031ms, 250cycles)
Sat Dec 28 21:18:17 CET 2013: 96: No solution found.
Sat Dec 28 21:18:30 CET 2013: 97: finished (12973ms, 250cycles)
Sat Dec 28 21:18:30 CET 2013: 97: No solution found.
Sat Dec 28 21:18:43 CET 2013: 98: finished (13015ms, 250cycles)
Sat Dec 28 21:18:43 CET 2013: 98: No solution found.
Sat Dec 28 21:18:56 CET 2013: 99: finished (13070ms, 250cycles)
Sat Dec 28 21:18:56 CET 2013: 99: No solution found.
Sat Dec 28 21:18:56 CET 2013: Solution Found: 7
Sat Dec 28 21:18:56 CET 2013: Avg cycles: 78
Sat Dec 28 21:18:56 CET 2013: Max cycles: 179
Sat Dec 28 21:18:56 CET 2013: Min cycles: 30
Sat Dec 28 21:18:56 CET 2013: No solution found: 93
Sat Dec 28 21:18:56 CET 2013: logging finished. (runtime: 1386760ms)
