Sat Jan 11 21:22:17 CET 2014: Problem Count: 20
Sat Jan 11 21:22:17 CET 2014: CandidatesCount: 50
Sat Jan 11 21:22:17 CET 2014: Max Cycles: 500
Sat Jan 11 21:22:17 CET 2014: 0: finished (314ms, 500cycles)
Sat Jan 11 21:22:17 CET 2014: 0: No solution found.
Sat Jan 11 21:22:17 CET 2014: 1: finished (266ms, 500cycles)
Sat Jan 11 21:22:17 CET 2014: 1: No solution found.
Sat Jan 11 21:22:18 CET 2014: 2: finished (334ms, 500cycles)
Sat Jan 11 21:22:18 CET 2014: 2: No solution found.
Sat Jan 11 21:22:18 CET 2014: 3: finished (380ms, 500cycles)
Sat Jan 11 21:22:18 CET 2014: 3: No solution found.
Sat Jan 11 21:22:18 CET 2014: 4: finished (371ms, 500cycles)
Sat Jan 11 21:22:18 CET 2014: 4: No solution found.
Sat Jan 11 21:22:19 CET 2014: 5: finished (383ms, 500cycles)
Sat Jan 11 21:22:19 CET 2014: 5: No solution found.
Sat Jan 11 21:22:19 CET 2014: 6: finished (291ms, 500cycles)
Sat Jan 11 21:22:19 CET 2014: 6: No solution found.
Sat Jan 11 21:22:19 CET 2014: 7: finished (376ms, 500cycles)
Sat Jan 11 21:22:19 CET 2014: 7: No solution found.
Sat Jan 11 21:22:20 CET 2014: 8: finished (213ms, 500cycles)
Sat Jan 11 21:22:20 CET 2014: 8: No solution found.
Sat Jan 11 21:22:20 CET 2014: 9: finished (291ms, 500cycles)
Sat Jan 11 21:22:20 CET 2014: 9: No solution found.
Sat Jan 11 21:22:20 CET 2014: 10: finished (370ms, 500cycles)
Sat Jan 11 21:22:20 CET 2014: 10: No solution found.
Sat Jan 11 21:22:21 CET 2014: 11: finished (274ms, 500cycles)
Sat Jan 11 21:22:21 CET 2014: 11: No solution found.
Sat Jan 11 21:22:21 CET 2014: 12: finished (321ms, 500cycles)
Sat Jan 11 21:22:21 CET 2014: 12: No solution found.
Sat Jan 11 21:22:21 CET 2014: 13: finished (383ms, 500cycles)
Sat Jan 11 21:22:21 CET 2014: 13: No solution found.
Sat Jan 11 21:22:22 CET 2014: 14: finished (303ms, 500cycles)
Sat Jan 11 21:22:22 CET 2014: 14: No solution found.
