Sat Jan 11 18:20:14 CET 2014: Problem Count: 40
Sat Jan 11 18:20:14 CET 2014: CandidatesCount: 20
Sat Jan 11 18:20:14 CET 2014: Max Cycles: 500
Sat Jan 11 18:20:14 CET 2014: 0: finished (116ms, 500cycles)
Sat Jan 11 18:20:14 CET 2014: 0: No solution found.
Sat Jan 11 18:20:14 CET 2014: 1: finished (114ms, 500cycles)
Sat Jan 11 18:20:14 CET 2014: 1: No solution found.
Sat Jan 11 18:20:14 CET 2014: 2: finished (111ms, 500cycles)
Sat Jan 11 18:20:14 CET 2014: 2: No solution found.
Sat Jan 11 18:20:14 CET 2014: 3: finished (113ms, 500cycles)
Sat Jan 11 18:20:14 CET 2014: 3: No solution found.
Sat Jan 11 18:20:14 CET 2014: 4: finished (112ms, 500cycles)
Sat Jan 11 18:20:14 CET 2014: 4: No solution found.
Sat Jan 11 18:20:14 CET 2014: 5: finished (1ms, 3cycles)
Sat Jan 11 18:20:14 CET 2014: 5: Solution found.
Sat Jan 11 18:20:14 CET 2014: 6: finished (112ms, 500cycles)
Sat Jan 11 18:20:14 CET 2014: 6: No solution found.
Sat Jan 11 18:20:14 CET 2014: 7: finished (10ms, 31cycles)
Sat Jan 11 18:20:14 CET 2014: 7: Solution found.
Sat Jan 11 18:20:15 CET 2014: 8: finished (114ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 8: No solution found.
Sat Jan 11 18:20:15 CET 2014: 9: finished (115ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 9: No solution found.
Sat Jan 11 18:20:15 CET 2014: 10: finished (129ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 10: No solution found.
Sat Jan 11 18:20:15 CET 2014: 11: finished (123ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 11: No solution found.
Sat Jan 11 18:20:15 CET 2014: 12: finished (155ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 12: No solution found.
Sat Jan 11 18:20:15 CET 2014: 13: finished (119ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 13: No solution found.
Sat Jan 11 18:20:15 CET 2014: 14: finished (121ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 14: No solution found.
Sat Jan 11 18:20:15 CET 2014: 15: finished (113ms, 500cycles)
Sat Jan 11 18:20:15 CET 2014: 15: No solution found.
Sat Jan 11 18:20:16 CET 2014: 16: finished (118ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 16: No solution found.
Sat Jan 11 18:20:16 CET 2014: 17: finished (125ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 17: No solution found.
Sat Jan 11 18:20:16 CET 2014: 18: finished (110ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 18: No solution found.
Sat Jan 11 18:20:16 CET 2014: 19: finished (118ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 19: No solution found.
Sat Jan 11 18:20:16 CET 2014: 20: finished (111ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 20: No solution found.
Sat Jan 11 18:20:16 CET 2014: 21: finished (5ms, 16cycles)
Sat Jan 11 18:20:16 CET 2014: 21: Solution found.
Sat Jan 11 18:20:16 CET 2014: 22: finished (110ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 22: No solution found.
Sat Jan 11 18:20:16 CET 2014: 23: finished (113ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 23: No solution found.
Sat Jan 11 18:20:16 CET 2014: 24: finished (113ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 24: No solution found.
Sat Jan 11 18:20:16 CET 2014: 25: finished (113ms, 500cycles)
Sat Jan 11 18:20:16 CET 2014: 25: No solution found.
Sat Jan 11 18:20:17 CET 2014: 26: finished (111ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 26: No solution found.
Sat Jan 11 18:20:17 CET 2014: 27: finished (112ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 27: No solution found.
Sat Jan 11 18:20:17 CET 2014: 28: finished (112ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 28: No solution found.
Sat Jan 11 18:20:17 CET 2014: 29: finished (112ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 29: No solution found.
Sat Jan 11 18:20:17 CET 2014: 30: finished (117ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 30: No solution found.
Sat Jan 11 18:20:17 CET 2014: 31: finished (120ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 31: No solution found.
Sat Jan 11 18:20:17 CET 2014: 32: finished (23ms, 59cycles)
Sat Jan 11 18:20:17 CET 2014: 32: Solution found.
Sat Jan 11 18:20:17 CET 2014: 33: finished (128ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 33: No solution found.
Sat Jan 11 18:20:17 CET 2014: 34: finished (117ms, 500cycles)
Sat Jan 11 18:20:17 CET 2014: 34: No solution found.
Sat Jan 11 18:20:18 CET 2014: 35: finished (124ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 35: No solution found.
Sat Jan 11 18:20:18 CET 2014: 36: finished (120ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 36: No solution found.
Sat Jan 11 18:20:18 CET 2014: 37: finished (120ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 37: No solution found.
Sat Jan 11 18:20:18 CET 2014: 38: finished (113ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 38: No solution found.
Sat Jan 11 18:20:18 CET 2014: 39: finished (124ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 39: No solution found.
Sat Jan 11 18:20:18 CET 2014: 40: finished (112ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 40: No solution found.
Sat Jan 11 18:20:18 CET 2014: 41: finished (119ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 41: No solution found.
Sat Jan 11 18:20:18 CET 2014: 42: finished (7ms, 20cycles)
Sat Jan 11 18:20:18 CET 2014: 42: Solution found.
Sat Jan 11 18:20:18 CET 2014: 43: finished (118ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 43: No solution found.
Sat Jan 11 18:20:18 CET 2014: 44: finished (126ms, 500cycles)
Sat Jan 11 18:20:18 CET 2014: 44: No solution found.
Sat Jan 11 18:20:19 CET 2014: 45: finished (112ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 45: No solution found.
Sat Jan 11 18:20:19 CET 2014: 46: finished (5ms, 19cycles)
Sat Jan 11 18:20:19 CET 2014: 46: Solution found.
Sat Jan 11 18:20:19 CET 2014: 47: finished (113ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 47: No solution found.
Sat Jan 11 18:20:19 CET 2014: 48: finished (115ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 48: No solution found.
Sat Jan 11 18:20:19 CET 2014: 49: finished (8ms, 28cycles)
Sat Jan 11 18:20:19 CET 2014: 49: Solution found.
Sat Jan 11 18:20:19 CET 2014: 50: finished (114ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 50: No solution found.
Sat Jan 11 18:20:19 CET 2014: 51: finished (116ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 51: No solution found.
Sat Jan 11 18:20:19 CET 2014: 52: finished (125ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 52: No solution found.
Sat Jan 11 18:20:19 CET 2014: 53: finished (121ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 53: No solution found.
Sat Jan 11 18:20:19 CET 2014: 54: finished (116ms, 500cycles)
Sat Jan 11 18:20:19 CET 2014: 54: No solution found.
Sat Jan 11 18:20:20 CET 2014: 55: finished (117ms, 500cycles)
Sat Jan 11 18:20:20 CET 2014: 55: No solution found.
Sat Jan 11 18:20:20 CET 2014: 56: finished (7ms, 24cycles)
Sat Jan 11 18:20:20 CET 2014: 56: Solution found.
Sat Jan 11 18:20:20 CET 2014: 57: finished (120ms, 500cycles)
Sat Jan 11 18:20:20 CET 2014: 57: No solution found.
Sat Jan 11 18:20:20 CET 2014: 58: finished (8ms, 22cycles)
Sat Jan 11 18:20:20 CET 2014: 58: Solution found.
Sat Jan 11 18:20:20 CET 2014: 59: finished (11ms, 29cycles)
