Sat Dec 28 00:06:47 CET 2013: Problem Count: 250
Sat Dec 28 00:06:47 CET 2013: CandidatesCount: 100
Sat Dec 28 00:06:47 CET 2013: Max Cycles: 500
Sat Dec 28 00:15:47 CET 2013: 64: No solution found.
Sat Dec 28 00:15:48 CET 2013: 65: finished (444ms, 21cycles)
Sat Dec 28 00:15:48 CET 2013: 65: Solution found.
Sat Dec 28 00:15:56 CET 2013: 66: finished (7794ms, 500cycles)
Sat Dec 28 00:15:56 CET 2013: 66: No solution found.
Sat Dec 28 00:16:05 CET 2013: 67: finished (9449ms, 500cycles)
Sat Dec 28 00:16:05 CET 2013: 67: No solution found.
Sat Dec 28 00:16:14 CET 2013: 68: finished (9328ms, 500cycles)
Sat Dec 28 00:16:14 CET 2013: 68: No solution found.
Sat Dec 28 00:16:27 CET 2013: 69: finished (12165ms, 500cycles)
Sat Dec 28 00:16:27 CET 2013: 69: No solution found.
Sat Dec 28 00:16:36 CET 2013: 70: finished (9366ms, 500cycles)
Sat Dec 28 00:16:36 CET 2013: 70: No solution found.
Sat Dec 28 00:16:45 CET 2013: 71: finished (9465ms, 500cycles)
Sat Dec 28 00:16:45 CET 2013: 71: No solution found.
Sat Dec 28 00:16:54 CET 2013: 72: finished (8106ms, 500cycles)
Sat Dec 28 00:16:54 CET 2013: 72: No solution found.
Sat Dec 28 00:17:03 CET 2013: 73: finished (9805ms, 500cycles)
Sat Dec 28 00:17:03 CET 2013: 73: No solution found.
Sat Dec 28 00:17:13 CET 2013: 74: finished (9353ms, 500cycles)
Sat Dec 28 00:17:13 CET 2013: 74: No solution found.
Sat Dec 28 00:17:22 CET 2013: 75: finished (9136ms, 500cycles)
Sat Dec 28 00:17:22 CET 2013: 75: No solution found.
Sat Dec 28 00:17:31 CET 2013: 76: finished (8675ms, 500cycles)
Sat Dec 28 00:17:31 CET 2013: 76: No solution found.
Sat Dec 28 00:17:32 CET 2013: 77: finished (1150ms, 61cycles)
Sat Dec 28 00:17:32 CET 2013: 77: Solution found.
Sat Dec 28 00:17:33 CET 2013: 78: finished (1174ms, 58cycles)
Sat Dec 28 00:17:33 CET 2013: 78: Solution found.
Sat Dec 28 00:17:42 CET 2013: 79: finished (9144ms, 500cycles)
Sat Dec 28 00:17:42 CET 2013: 79: No solution found.
Sat Dec 28 00:17:51 CET 2013: 80: finished (9072ms, 500cycles)
Sat Dec 28 00:17:51 CET 2013: 80: No solution found.
Sat Dec 28 00:18:00 CET 2013: 81: finished (9331ms, 500cycles)
Sat Dec 28 00:18:00 CET 2013: 81: No solution found.
Sat Dec 28 00:18:10 CET 2013: 82: finished (9591ms, 500cycles)
Sat Dec 28 00:18:10 CET 2013: 82: No solution found.
Sat Dec 28 00:18:20 CET 2013: 83: finished (9561ms, 500cycles)
Sat Dec 28 00:18:20 CET 2013: 83: No solution found.
Sat Dec 28 00:18:28 CET 2013: 84: finished (8577ms, 500cycles)
Sat Dec 28 00:18:28 CET 2013: 84: No solution found.
Sat Dec 28 00:18:30 CET 2013: 85: finished (1880ms, 57cycles)
Sat Dec 28 00:18:30 CET 2013: 85: Solution found.
Sat Dec 28 00:18:41 CET 2013: 86: finished (11120ms, 500cycles)
Sat Dec 28 00:18:41 CET 2013: 86: No solution found.
Sat Dec 28 00:18:51 CET 2013: 87: finished (9990ms, 500cycles)
Sat Dec 28 00:18:51 CET 2013: 87: No solution found.
Sat Dec 28 00:19:01 CET 2013: 88: finished (9495ms, 500cycles)
Sat Dec 28 00:19:01 CET 2013: 88: No solution found.
Sat Dec 28 00:19:13 CET 2013: 89: finished (12370ms, 500cycles)
Sat Dec 28 00:19:13 CET 2013: 89: No solution found.
Sat Dec 28 00:19:22 CET 2013: 90: finished (8621ms, 500cycles)
Sat Dec 28 00:19:22 CET 2013: 90: No solution found.
Sat Dec 28 00:19:31 CET 2013: 91: finished (9345ms, 500cycles)
Sat Dec 28 00:19:31 CET 2013: 91: No solution found.
Sat Dec 28 00:19:34 CET 2013: 92: finished (2769ms, 146cycles)
Sat Dec 28 00:19:34 CET 2013: 92: Solution found.
Sat Dec 28 00:19:43 CET 2013: 93: finished (9554ms, 500cycles)
Sat Dec 28 00:19:43 CET 2013: 93: No solution found.
Sat Dec 28 00:19:53 CET 2013: 94: finished (9520ms, 500cycles)
Sat Dec 28 00:19:53 CET 2013: 94: No solution found.
Sat Dec 28 00:20:01 CET 2013: 95: finished (8569ms, 500cycles)
Sat Dec 28 00:20:01 CET 2013: 95: No solution found.
Sat Dec 28 00:20:03 CET 2013: 96: finished (1441ms, 76cycles)
Sat Dec 28 00:20:03 CET 2013: 96: Solution found.
Sat Dec 28 00:20:04 CET 2013: 97: finished (698ms, 36cycles)
Sat Dec 28 00:20:04 CET 2013: 97: Solution found.
Sat Dec 28 00:20:13 CET 2013: 98: finished (9722ms, 500cycles)
Sat Dec 28 00:20:13 CET 2013: 98: No solution found.
Sat Dec 28 00:20:22 CET 2013: 99: finished (8847ms, 500cycles)
Sat Dec 28 00:20:22 CET 2013: 99: No solution found.
Sat Dec 28 00:20:22 CET 2013: Solution Found: 17
Sat Dec 28 00:20:22 CET 2013: Avg cycles: 71
Sat Dec 28 00:20:22 CET 2013: Max cycles: 324
Sat Dec 28 00:20:22 CET 2013: Min cycles: 21
Sat Dec 28 00:20:22 CET 2013: No solution found: 83
Sat Dec 28 00:20:22 CET 2013: logging finished. (runtime: 815154ms)
