Sat Jan 11 19:37:39 CET 2014: Problem Count: 20
Sat Jan 11 19:37:39 CET 2014: CandidatesCount: 30
Sat Jan 11 19:37:39 CET 2014: Max Cycles: 500
Sat Jan 11 19:37:39 CET 2014: 0: finished (4ms, 16cycles)
Sat Jan 11 19:37:39 CET 2014: 0: Solution found.
Sat Jan 11 19:37:40 CET 2014: 1: finished (74ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 1: No solution found.
Sat Jan 11 19:37:40 CET 2014: 2: finished (74ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 2: No solution found.
Sat Jan 11 19:37:40 CET 2014: 3: finished (71ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 3: No solution found.
Sat Jan 11 19:37:40 CET 2014: 4: finished (73ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 4: No solution found.
Sat Jan 11 19:37:40 CET 2014: 5: finished (72ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 5: No solution found.
Sat Jan 11 19:37:40 CET 2014: 6: finished (72ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 6: No solution found.
Sat Jan 11 19:37:40 CET 2014: 7: finished (69ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 7: No solution found.
Sat Jan 11 19:37:40 CET 2014: 8: finished (5ms, 27cycles)
Sat Jan 11 19:37:40 CET 2014: 8: Solution found.
Sat Jan 11 19:37:40 CET 2014: 9: finished (75ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 9: No solution found.
Sat Jan 11 19:37:40 CET 2014: 10: finished (74ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 10: No solution found.
Sat Jan 11 19:37:40 CET 2014: 11: finished (72ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 11: No solution found.
Sat Jan 11 19:37:40 CET 2014: 12: finished (1ms, 5cycles)
Sat Jan 11 19:37:40 CET 2014: 12: Solution found.
Sat Jan 11 19:37:40 CET 2014: 13: finished (72ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 13: No solution found.
Sat Jan 11 19:37:40 CET 2014: 14: finished (77ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 14: No solution found.
Sat Jan 11 19:37:40 CET 2014: 15: finished (76ms, 500cycles)
Sat Jan 11 19:37:40 CET 2014: 15: No solution found.
Sat Jan 11 19:37:41 CET 2014: 16: finished (76ms, 500cycles)
Sat Jan 11 19:37:41 CET 2014: 16: No solution found.
Sat Jan 11 19:37:41 CET 2014: 17: finished (71ms, 500cycles)
Sat Jan 11 19:37:41 CET 2014: 17: No solution found.
Sat Jan 11 19:37:41 CET 2014: 18: finished (92ms, 500cycles)
Sat Jan 11 19:37:41 CET 2014: 18: No solution found.
Sat Jan 11 19:37:41 CET 2014: 19: finished (76ms, 500cycles)
Sat Jan 11 19:37:41 CET 2014: 19: No solution found.
