Sat Jan 11 21:46:07 CET 2014: Problem Count: 40
Sat Jan 11 21:46:07 CET 2014: CandidatesCount: 30
Sat Jan 11 21:46:07 CET 2014: Max Cycles: 500
Sat Jan 11 21:46:08 CET 2014: 0: finished (364ms, 500cycles)
Sat Jan 11 21:46:08 CET 2014: 0: No solution found.
Sat Jan 11 21:46:08 CET 2014: 1: finished (223ms, 500cycles)
Sat Jan 11 21:46:08 CET 2014: 1: No solution found.
Sat Jan 11 21:46:08 CET 2014: 2: finished (212ms, 500cycles)
Sat Jan 11 21:46:08 CET 2014: 2: No solution found.
Sat Jan 11 21:46:08 CET 2014: 3: finished (236ms, 500cycles)
Sat Jan 11 21:46:08 CET 2014: 3: No solution found.
Sat Jan 11 21:46:09 CET 2014: 4: finished (211ms, 500cycles)
Sat Jan 11 21:46:09 CET 2014: 4: No solution found.
Sat Jan 11 21:46:09 CET 2014: 5: finished (294ms, 500cycles)
Sat Jan 11 21:46:09 CET 2014: 5: No solution found.
Sat Jan 11 21:46:09 CET 2014: 6: finished (250ms, 500cycles)
Sat Jan 11 21:46:09 CET 2014: 6: No solution found.
Sat Jan 11 21:46:09 CET 2014: 7: finished (279ms, 500cycles)
Sat Jan 11 21:46:09 CET 2014: 7: No solution found.
Sat Jan 11 21:46:10 CET 2014: 8: finished (222ms, 500cycles)
Sat Jan 11 21:46:10 CET 2014: 8: No solution found.
Sat Jan 11 21:46:10 CET 2014: 9: finished (187ms, 500cycles)
Sat Jan 11 21:46:10 CET 2014: 9: No solution found.
Sat Jan 11 21:46:10 CET 2014: 10: finished (233ms, 500cycles)
Sat Jan 11 21:46:10 CET 2014: 10: No solution found.
Sat Jan 11 21:46:10 CET 2014: 11: finished (297ms, 500cycles)
Sat Jan 11 21:46:10 CET 2014: 11: No solution found.
Sat Jan 11 21:46:11 CET 2014: 12: finished (216ms, 500cycles)
Sat Jan 11 21:46:11 CET 2014: 12: No solution found.
Sat Jan 11 21:46:11 CET 2014: 13: finished (214ms, 500cycles)
Sat Jan 11 21:46:11 CET 2014: 13: No solution found.
Sat Jan 11 21:46:11 CET 2014: 14: finished (237ms, 500cycles)
Sat Jan 11 21:46:11 CET 2014: 14: No solution found.
Sat Jan 11 21:46:11 CET 2014: 15: finished (230ms, 500cycles)
Sat Jan 11 21:46:11 CET 2014: 15: No solution found.
Sat Jan 11 21:46:11 CET 2014: 16: finished (245ms, 500cycles)
Sat Jan 11 21:46:11 CET 2014: 16: No solution found.
Sat Jan 11 21:46:12 CET 2014: 17: finished (289ms, 500cycles)
Sat Jan 11 21:46:12 CET 2014: 17: No solution found.
Sat Jan 11 21:46:12 CET 2014: 18: finished (280ms, 500cycles)
Sat Jan 11 21:46:12 CET 2014: 18: No solution found.
Sat Jan 11 21:46:12 CET 2014: 19: finished (277ms, 500cycles)
Sat Jan 11 21:46:12 CET 2014: 19: No solution found.
Sat Jan 11 21:46:13 CET 2014: 20: finished (243ms, 500cycles)
Sat Jan 11 21:46:13 CET 2014: 20: No solution found.
Sat Jan 11 21:46:13 CET 2014: 21: finished (232ms, 500cycles)
Sat Jan 11 21:46:13 CET 2014: 21: No solution found.
Sat Jan 11 21:46:13 CET 2014: 22: finished (218ms, 500cycles)
Sat Jan 11 21:46:13 CET 2014: 22: No solution found.
Sat Jan 11 21:46:13 CET 2014: 23: finished (234ms, 500cycles)
Sat Jan 11 21:46:13 CET 2014: 23: No solution found.
Sat Jan 11 21:46:13 CET 2014: 24: finished (202ms, 500cycles)
Sat Jan 11 21:46:13 CET 2014: 24: No solution found.
Sat Jan 11 21:46:14 CET 2014: 25: finished (326ms, 500cycles)
Sat Jan 11 21:46:14 CET 2014: 25: No solution found.
Sat Jan 11 21:46:14 CET 2014: 26: finished (238ms, 500cycles)
Sat Jan 11 21:46:14 CET 2014: 26: No solution found.
Sat Jan 11 21:46:14 CET 2014: 27: finished (212ms, 500cycles)
Sat Jan 11 21:46:14 CET 2014: 27: No solution found.
Sat Jan 11 21:46:14 CET 2014: 28: finished (216ms, 500cycles)
Sat Jan 11 21:46:14 CET 2014: 28: No solution found.
Sat Jan 11 21:46:15 CET 2014: 29: finished (261ms, 500cycles)
Sat Jan 11 21:46:15 CET 2014: 29: No solution found.
Sat Jan 11 21:46:15 CET 2014: 30: finished (212ms, 500cycles)
Sat Jan 11 21:46:15 CET 2014: 30: No solution found.
Sat Jan 11 21:46:15 CET 2014: 31: finished (334ms, 500cycles)
Sat Jan 11 21:46:15 CET 2014: 31: No solution found.
Sat Jan 11 21:46:15 CET 2014: 32: finished (214ms, 500cycles)
Sat Jan 11 21:46:15 CET 2014: 32: No solution found.
Sat Jan 11 21:46:16 CET 2014: 33: finished (254ms, 500cycles)
Sat Jan 11 21:46:16 CET 2014: 33: No solution found.
Sat Jan 11 21:46:16 CET 2014: 34: finished (230ms, 500cycles)
Sat Jan 11 21:46:16 CET 2014: 34: No solution found.
Sat Jan 11 21:46:16 CET 2014: 35: finished (189ms, 500cycles)
Sat Jan 11 21:46:16 CET 2014: 35: No solution found.
Sat Jan 11 21:46:16 CET 2014: 36: finished (232ms, 500cycles)
Sat Jan 11 21:46:16 CET 2014: 36: No solution found.
Sat Jan 11 21:46:17 CET 2014: 37: finished (224ms, 500cycles)
Sat Jan 11 21:46:17 CET 2014: 37: No solution found.
Sat Jan 11 21:46:17 CET 2014: 38: finished (193ms, 500cycles)
Sat Jan 11 21:46:17 CET 2014: 38: No solution found.
Sat Jan 11 21:46:17 CET 2014: 39: finished (265ms, 500cycles)
Sat Jan 11 21:46:17 CET 2014: 39: No solution found.
Sat Jan 11 21:46:17 CET 2014: 40: finished (188ms, 500cycles)
Sat Jan 11 21:46:17 CET 2014: 40: No solution found.
Sat Jan 11 21:46:17 CET 2014: 41: finished (230ms, 500cycles)
Sat Jan 11 21:46:17 CET 2014: 41: No solution found.
Sat Jan 11 21:46:18 CET 2014: 42: finished (224ms, 500cycles)
Sat Jan 11 21:46:18 CET 2014: 42: No solution found.
Sat Jan 11 21:46:18 CET 2014: 43: finished (249ms, 500cycles)
Sat Jan 11 21:46:18 CET 2014: 43: No solution found.
Sat Jan 11 21:46:18 CET 2014: 44: finished (244ms, 500cycles)
Sat Jan 11 21:46:18 CET 2014: 44: No solution found.
Sat Jan 11 21:46:18 CET 2014: 45: finished (193ms, 500cycles)
Sat Jan 11 21:46:18 CET 2014: 45: No solution found.
Sat Jan 11 21:46:19 CET 2014: 46: finished (220ms, 500cycles)
Sat Jan 11 21:46:19 CET 2014: 46: No solution found.
Sat Jan 11 21:46:19 CET 2014: 47: finished (201ms, 500cycles)
Sat Jan 11 21:46:19 CET 2014: 47: No solution found.
Sat Jan 11 21:46:19 CET 2014: 48: finished (233ms, 500cycles)
Sat Jan 11 21:46:19 CET 2014: 48: No solution found.
Sat Jan 11 21:46:19 CET 2014: 49: finished (186ms, 500cycles)
Sat Jan 11 21:46:19 CET 2014: 49: No solution found.
Sat Jan 11 21:46:20 CET 2014: 50: finished (326ms, 500cycles)
Sat Jan 11 21:46:20 CET 2014: 50: No solution found.
Sat Jan 11 21:46:20 CET 2014: 51: finished (201ms, 500cycles)
Sat Jan 11 21:46:20 CET 2014: 51: No solution found.
Sat Jan 11 21:46:20 CET 2014: 52: finished (245ms, 500cycles)
Sat Jan 11 21:46:20 CET 2014: 52: No solution found.
Sat Jan 11 21:46:20 CET 2014: 53: finished (189ms, 500cycles)
Sat Jan 11 21:46:20 CET 2014: 53: No solution found.
Sat Jan 11 21:46:20 CET 2014: 54: finished (244ms, 500cycles)
Sat Jan 11 21:46:20 CET 2014: 54: No solution found.
Sat Jan 11 21:46:21 CET 2014: 55: finished (274ms, 500cycles)
